StatTime	Account	Role	ItemName	G	D	P	Cnt
2019_09_26 09:13:25	qweqaz141	0PkChinhPhai	Nhat Nguyet Gioi	0	102	30037	1
2019_09_26 09:13:25	qweqaz141	0PkChinhPhai	Tay Cam Thach 4	2	1	30524	300
2019_09_26 09:13:25	qweqaz141	0PkChinhPhai	Luyen Lo Thach 4	2	1	30530	300
2019_09_26 09:13:25	chosoihatam1111	111111	Huyet Trich Thach 4	2	22	104	100
2019_09_26 09:13:25	chosoihatam1111	111111	Huyet Trich Thach 5	2	22	105	100
2019_09_26 09:13:25	chosoihatam1111	111111	Huyet Trich Thach 6	2	22	106	92
2019_09_26 09:13:25	chosoihatam1111	111111	Ho Phach Thach 4	2	22	304	100
2019_09_26 09:13:25	chosoihatam1111	111111	Ho Phach Thach 5	2	22	305	100
2019_09_26 09:13:25	chosoihatam1111	111111	Ho Phach Thach 6	2	22	306	93
2019_09_26 09:13:25	chosoihatam1111	111111	Nguyet Bach Thach 4	2	22	204	100
2019_09_26 09:13:25	chosoihatam1111	111111	Nguyet Bach Thach 5	2	22	205	100
2019_09_26 09:13:25	chosoihatam1111	111111	Nguyet Bach Thach 6	2	22	206	100
2019_09_26 09:13:25	chosoihatam1111	111111	Hac Dieu Thach 4	2	22	404	100
2019_09_26 09:13:25	chosoihatam1111	111111	Hac Dieu Thach 5	2	22	405	100
2019_09_26 09:13:25	chosoihatam1111	111111	Hac Dieu Thach 6	2	22	406	100
2019_09_26 09:13:25	ndtesss	11111111	Non Thien Ha Vo Song	0	101	30207	1
2019_09_26 09:13:25	ndtesss	11111111	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_26 09:13:25	ndtesss	11111111	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_26 09:13:25	chaugiaky1	11111111111w	C©y b¸t nh· to	2	0	398	2
2019_09_26 09:13:25	chaugiaky1	11111111111w	C©y b¸t nh· nhá	2	0	504	2
2019_09_26 09:13:25	chaugiaky1	11111111111w	Cuu Thien Vo Cuc Don	2	1	1006	1
2019_09_26 09:13:25	chaugiaky1	11111111111w	Viem Linh Y	2	1	30671	2
2019_09_26 09:13:25	cbbeo2	123123	Thien Dia Gioi	0	102	30038	1
2019_09_26 09:13:25	cbbeo2	123123	Nhat Nguyet Gioi	0	102	30037	1
2019_09_26 09:13:25	cbbeo2	123123	Linh Do Gioi Trai	0	102	30221	1
2019_09_26 09:13:25	cbbeo2	123123	Linh Do Gioi Phai	0	102	30222	1
2019_09_26 09:13:25	cbbeo2	123123	Tay Cam Thach 4	2	1	30524	100
2019_09_26 09:13:25	cbbeo2	123123	Luyen Lo Thach 4	2	1	30530	87
2019_09_26 09:13:25	chaugiaky4	1231231	Thien Dia Gioi	0	102	30038	1
2019_09_26 09:13:25	chaugiaky4	1231231	Nhat Nguyet Gioi	0	102	30037	1
2019_09_26 09:13:25	chaugiaky3	12312311	Thien Dia Gioi	0	102	30038	1
2019_09_26 09:13:25	chaugiaky3	12312311	Nhat Nguyet Gioi	0	102	30037	1
2019_09_26 09:13:25	chaugiaky3	12312311	Linh Do Y 1	0	100	30235	1
2019_09_26 09:13:25	bomtan1102	12312dhd	Non Thien Ha Vo Song	0	101	30207	2
2019_09_26 09:13:25	bomtan1102	12312dhd	Ao Thien Ha Vo Song	0	100	30207	2
2019_09_26 09:13:25	bomtan1102	12312dhd	Quan Thien Ha Vo Son	0	103	30207	2
2019_09_26 09:13:25	bomtan1102	12312dhd	Thien Dia Gioi	0	102	30038	1
2019_09_26 09:13:25	bomtan1102	12312dhd	Nhat Nguyet Gioi	0	102	30037	1
2019_09_26 09:13:25	bomtan1102	12312dhd	Linh Do Gioi Trai	0	102	30221	2
2019_09_26 09:13:25	bomtan1102	12312dhd	Linh Do Gioi Phai	0	102	30222	2
2019_09_26 09:13:25	bomtan1102	12312dhd	Linh Do Mao	0	103	30235	2
2019_09_26 09:13:25	bomtan1102	12312dhd	Linh Do Y 1	0	100	30235	2
2019_09_26 09:13:25	bomtan1102	12312dhd	Linh Do Trang 1	0	101	30235	2
2019_09_26 09:13:25	gaqua02	12321asdsa	Tay Cam Thach 4	2	1	30524	300
2019_09_26 09:13:25	gaqua02	12321asdsa	Luyen Lo Thach 4	2	1	30530	300
2019_09_26 09:13:25	nhimxua1	123aaaaaa	Tay Cam Thach 4	2	1	30524	3100
2019_09_26 09:13:25	nhimxua1	123aaaaaa	Luyen Lo Thach 4	2	1	30530	3100
2019_09_26 09:13:25	tamkien97	123ngoisao	Tay Cam Thach 4	2	1	30524	525
2019_09_26 09:13:25	tamkien97	123ngoisao	Luyen Lo Thach 4	2	1	30530	249
2019_09_26 09:13:25	thanhkhang111	123qwe123	Linh Do Gioi Trai	0	102	30221	1
2019_09_26 09:13:25	thanhkhang111	123qwe123	Linh Do Gioi Phai	0	102	30222	3
2019_09_26 09:13:25	zlkhanglz150	123qwe123asd	Non Thien Ha Vo Song	0	101	30207	1
2019_09_26 09:13:25	zlkhanglz150	123qwe123asd	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_26 09:13:25	zlkhanglz150	123qwe123asd	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_26 09:13:25	zlkhanglz150	123qwe123asd	Huyet Trich Thach 4	2	22	104	100
2019_09_26 09:13:25	zlkhanglz150	123qwe123asd	Huyet Trich Thach 5	2	22	105	100
2019_09_26 09:13:25	zlkhanglz150	123qwe123asd	Huyet Trich Thach 6	2	22	106	100
2019_09_26 09:13:25	zlkhanglz150	123qwe123asd	Ho Phach Thach 4	2	22	304	100
2019_09_26 09:13:25	zlkhanglz150	123qwe123asd	Ho Phach Thach 5	2	22	305	98
2019_09_26 09:13:25	zlkhanglz150	123qwe123asd	Ho Phach Thach 6	2	22	306	93
2019_09_26 09:13:25	zlkhanglz150	123qwe123asd	Nguyet Bach Thach 4	2	22	204	100
2019_09_26 09:13:25	zlkhanglz150	123qwe123asd	Nguyet Bach Thach 5	2	22	205	100
2019_09_26 09:13:25	zlkhanglz150	123qwe123asd	Nguyet Bach Thach 6	2	22	206	100
2019_09_26 09:13:25	zlkhanglz150	123qwe123asd	Hac Dieu Thach 4	2	22	404	100
2019_09_26 09:13:25	zlkhanglz150	123qwe123asd	Hac Dieu Thach 5	2	22	405	100
2019_09_26 09:13:25	zlkhanglz150	123qwe123asd	Hac Dieu Thach 6	2	22	406	100
2019_09_26 09:13:25	zlkhanglz150	123qwe123asd	Thien Dia Gioi	0	102	30038	1
2019_09_26 09:13:25	zlkhanglz150	123qwe123asd	Nhat Nguyet Gioi	0	102	30037	1
2019_09_26 09:13:25	tamtinhtoan2000	1443123	C©y b¸t nh· to	2	0	398	58
2019_09_26 09:13:25	thienthien	1CuocQuyTien	Thien Dia Gioi	0	102	30038	1
2019_09_26 09:13:25	hvt02051994	1CuocQuyTien3	Tay Cam Thach 4	2	1	30524	200
2019_09_26 09:13:25	hvt02051994	1CuocQuyTien3	Luyen Lo Thach 4	2	1	30530	200
2019_09_26 09:13:25	dongdubai	1C­ícLo¹nTöCung	Thien Cang Lenh	2	95	204	10
2019_09_26 09:13:25	dongdubai	1C­ícLo¹nTöCung	Thien Mon Kim Lenh	2	1	30370	10
2019_09_26 09:13:25	grizzlyxfrv2	1fdsdfdfd	C©y b¸t nh· to	2	0	398	1
2019_09_26 09:13:25	grizzlyxfrv2	1fdsdfdfd	C©y b¸t nh· nhá	2	0	504	1
2019_09_26 09:13:25	emtaboi2	1SótChetLun	Non Thien Ha Vo Song	0	101	30207	3
2019_09_26 09:13:25	emtaboi2	1SótChetLun	Ao Thien Ha Vo Song	0	100	30207	3
2019_09_26 09:13:25	emtaboi2	1SótChetLun	Quan Thien Ha Vo Son	0	103	30207	3
2019_09_26 09:13:25	doantiep001	1stchYmtO	Huyet Trich Thach 4	2	22	104	100
2019_09_26 09:13:25	doantiep001	1stchYmtO	Huyet Trich Thach 5	2	22	105	100
2019_09_26 09:13:25	doantiep001	1stchYmtO	Huyet Trich Thach 6	2	22	106	100
2019_09_26 09:13:25	doantiep001	1stchYmtO	Ho Phach Thach 4	2	22	304	100
2019_09_26 09:13:25	doantiep001	1stchYmtO	Ho Phach Thach 5	2	22	305	100
2019_09_26 09:13:25	doantiep001	1stchYmtO	Ho Phach Thach 6	2	22	306	100
2019_09_26 09:13:25	doantiep001	1stchYmtO	Nguyet Bach Thach 4	2	22	204	100
2019_09_26 09:13:25	doantiep001	1stchYmtO	Nguyet Bach Thach 5	2	22	205	100
2019_09_26 09:13:25	doantiep001	1stchYmtO	Nguyet Bach Thach 6	2	22	206	100
2019_09_26 09:13:25	doantiep001	1stchYmtO	Hac Dieu Thach 4	2	22	404	100
2019_09_26 09:13:25	doantiep001	1stchYmtO	Hac Dieu Thach 5	2	22	405	100
2019_09_26 09:13:25	doantiep001	1stchYmtO	Hac Dieu Thach 6	2	22	406	100
2019_09_26 09:13:25	ttdakto113	1stEndGame	Tay Cam Thach 4	2	1	30524	500
2019_09_26 09:13:25	xaydieu	1stSatTHuZz	Non Thien Ha Vo Song	0	101	30207	1
2019_09_26 09:13:25	xaydieu	1stSatTHuZz	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_26 09:13:25	xaydieu	1stSatTHuZz	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_26 09:13:25	xaydieu	1stSatTHuZz	Thien Dia Gioi	0	102	30038	1
2019_09_26 09:13:25	xaydieu	1stSatTHuZz	Nhat Nguyet Gioi	0	102	30037	1
2019_09_26 09:13:25	tranvandang123	1STxBènLïXX	Huyet Trich Thach 6	2	22	106	99
2019_09_26 09:13:25	tranvandang123	1STxBènLïXX	Ho Phach Thach 6	2	22	306	255
2019_09_26 09:13:25	tranvandang123	1STxBènLïXX	Nguyet Bach Thach 6	2	22	206	94
2019_09_26 09:13:25	tranvandang123	1STxBènLïXX	Hac Dieu Thach 6	2	22	406	97
2019_09_26 09:13:25	tranvandang123	1STxBènLïXX	Tay Cam Thach 4	2	1	30524	100
2019_09_26 09:13:25	tranvandang123	1STxBènLïXX	Luyen Lo Thach 4	2	1	30530	100
2019_09_26 09:13:25	ducrovip255	1sutquytien	Non Thien Ha Vo Song	0	101	30207	1
2019_09_26 09:13:25	ducrovip255	1sutquytien	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_26 09:13:25	ducrovip255	1sutquytien	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_26 09:13:25	ducrovip255	1sutquytien	Tay Cam Thach 4	2	1	30524	100
2019_09_26 09:13:25	ducrovip255	1sutquytien	Luyen Lo Thach 4	2	1	30530	100
2019_09_26 09:13:25	tamcute1995	1vac456456	Huyet Trich Thach 4	2	22	104	88
2019_09_26 09:13:25	tamcute1995	1vac456456	Huyet Trich Thach 5	2	22	105	100
2019_09_26 09:13:25	tamcute1995	1vac456456	Huyet Trich Thach 6	2	22	106	92
2019_09_26 09:13:25	tamcute1995	1vac456456	Ho Phach Thach 4	2	22	304	88
2019_09_26 09:13:25	tamcute1995	1vac456456	Ho Phach Thach 5	2	22	305	100
2019_09_26 09:13:25	tamcute1995	1vac456456	Ho Phach Thach 6	2	22	306	97
2019_09_26 09:13:25	tamcute1995	1vac456456	Nguyet Bach Thach 4	2	22	204	88
2019_09_26 09:13:25	tamcute1995	1vac456456	Nguyet Bach Thach 5	2	22	205	100
2019_09_26 09:13:25	tamcute1995	1vac456456	Nguyet Bach Thach 6	2	22	206	93
2019_09_26 09:13:25	tamcute1995	1vac456456	Hac Dieu Thach 4	2	22	404	88
2019_09_26 09:13:25	tamcute1995	1vac456456	Hac Dieu Thach 5	2	22	405	100
2019_09_26 09:13:25	tamcute1995	1vac456456	Hac Dieu Thach 6	2	22	406	100
2019_09_26 09:13:25	chaugiaky2	213123aa	Trung Ngau Nhien	2	1	30218	8
2019_09_26 09:13:25	chaugiaky2	2132111	Thien Dia Gioi	0	102	30038	1
2019_09_26 09:13:25	chaugiaky2	2132111	Nhat Nguyet Gioi	0	102	30037	1
2019_09_26 09:13:25	locnguyen48	2525252	Trung Ngau Nhien	2	1	30218	20
2019_09_26 09:13:25	locnguyen48	2525252	Linh Do Y 2	0	100	30236	1
2019_09_26 09:13:25	chaugiaky2	31212312	Thien Dia Gioi	0	102	30038	1
2019_09_26 09:13:25	chaugiaky2	31212312	Nhat Nguyet Gioi	0	102	30037	1
2019_09_26 09:13:25	chaugiaky2	31212312	Linh Do Gioi Trai	0	102	30221	1
2019_09_26 09:13:25	chaugiaky2	31212312	Linh Do Gioi Phai	0	102	30222	1
2019_09_26 09:13:25	chaugiaky2	31212312	Linh Do Y 4	0	100	30238	1
2019_09_26 09:13:25	queonhoc2	321312dsa	Huyet Trich Thach 4	2	22	104	100
2019_09_26 09:13:25	queonhoc2	321312dsa	Huyet Trich Thach 5	2	22	105	100
2019_09_26 09:13:25	queonhoc2	321312dsa	Huyet Trich Thach 6	2	22	106	100
2019_09_26 09:13:25	queonhoc2	321312dsa	Ho Phach Thach 4	2	22	304	100
2019_09_26 09:13:25	queonhoc2	321312dsa	Ho Phach Thach 5	2	22	305	100
2019_09_26 09:13:25	queonhoc2	321312dsa	Ho Phach Thach 6	2	22	306	100
2019_09_26 09:13:25	queonhoc2	321312dsa	Nguyet Bach Thach 4	2	22	204	100
2019_09_26 09:13:25	queonhoc2	321312dsa	Nguyet Bach Thach 5	2	22	205	100
2019_09_26 09:13:25	queonhoc2	321312dsa	Nguyet Bach Thach 6	2	22	206	100
2019_09_26 09:13:25	queonhoc2	321312dsa	Hac Dieu Thach 4	2	22	404	100
2019_09_26 09:13:25	queonhoc2	321312dsa	Hac Dieu Thach 5	2	22	405	100
2019_09_26 09:13:25	queonhoc2	321312dsa	Hac Dieu Thach 6	2	22	406	100
2019_09_26 09:13:25	queonhoc2	321312dsa	Thien Dia Gioi	0	102	30038	1
2019_09_26 09:13:25	queonhoc2	321312dsa	Nhat Nguyet Gioi	0	102	30037	1
2019_09_26 09:13:25	trangia	321321	Non Thien Ha Vo Song	0	101	30207	1
2019_09_26 09:13:25	trangia	321321	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_26 09:13:25	trangia	321321	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_26 09:13:25	queonhoc1	321321sada	Thien Dia Gioi	0	102	30038	1
2019_09_26 09:13:25	queonhoc1	321321sada	Nhat Nguyet Gioi	0	102	30037	1
2019_09_26 09:13:25	xxll201	321qwe	Huyet Trich Thach 4	2	22	104	100
2019_09_26 09:13:25	xxll201	321qwe	Huyet Trich Thach 5	2	22	105	100
2019_09_26 09:13:25	xxll201	321qwe	Huyet Trich Thach 6	2	22	106	88
2019_09_26 09:13:25	xxll201	321qwe	Ho Phach Thach 4	2	22	304	100
2019_09_26 09:13:25	xxll201	321qwe	Ho Phach Thach 5	2	22	305	97
2019_09_26 09:13:25	xxll201	321qwe	Ho Phach Thach 6	2	22	306	100
2019_09_26 09:13:25	xxll201	321qwe	Nguyet Bach Thach 4	2	22	204	100
2019_09_26 09:13:25	xxll201	321qwe	Nguyet Bach Thach 5	2	22	205	100
2019_09_26 09:13:25	xxll201	321qwe	Nguyet Bach Thach 6	2	22	206	97
2019_09_26 09:13:25	xxll201	321qwe	Hac Dieu Thach 4	2	22	404	100
2019_09_26 09:13:25	xxll201	321qwe	Hac Dieu Thach 5	2	22	405	100
2019_09_26 09:13:25	xxll201	321qwe	Hac Dieu Thach 6	2	22	406	100
2019_09_26 09:13:25	xxll201	321qwe	Thien Dia Gioi	0	102	30038	2
2019_09_26 09:13:25	xxll201	321qwe	Nhat Nguyet Gioi	0	102	30037	1
2019_09_26 09:13:25	xxll201	321qwe	Linh Do Gioi Trai	0	102	30221	1
2019_09_26 09:13:25	xxll201	321qwe	Linh Do Gioi Phai	0	102	30222	1
2019_09_26 09:13:25	xxll201	321qwe	Linh Do Y 2	0	100	30236	1
2019_09_26 09:13:25	xxll201	321qwe	Linh Do Trang 2	0	101	30236	1
2019_09_26 09:13:25	hai1234	33dwdwdss	Tay Cam Thach 4	2	1	30524	1000
2019_09_26 09:13:25	hai1234	33dwdwdss	Luyen Lo Thach 4	2	1	30530	1000
2019_09_26 09:13:25	chaugiaky	343242342	C©y b¸t nh· nhá	2	0	504	1
2019_09_26 09:13:25	chaugiaky	343242342	Non Thien Ha Vo Song	0	101	30207	1
2019_09_26 09:13:25	chaugiaky	343242342	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_26 09:13:25	chaugiaky	343242342	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_26 09:13:25	chaugiaky	343242342	Da Ma Lang	2	1	30672	9
2019_09_26 09:13:25	chaugiaky	343242342	Da Dia Long	2	1	30673	5
2019_09_26 09:13:25	chaugiaky	343242342	Viem Linh Y	2	1	30671	6
2019_09_26 09:13:25	quangvuha90	45345345	Non Thien Ha Vo Song	0	101	30207	1
2019_09_26 09:13:25	quangvuha90	45345345	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_26 09:13:25	quangvuha90	45345345	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_26 09:13:25	quangvuha90	45345345	Thien Dia Gioi	0	102	30038	1
2019_09_26 09:13:25	quangvuha90	45345345	Nhat Nguyet Gioi	0	102	30037	1
2019_09_26 09:13:25	nhocluatinh	5463455	Qu©n C«ng §¹i	2	1	9998	1
2019_09_26 09:13:25	nhocluatinh	5463455	Xu	2	1	30230	7829
2019_09_26 09:13:25	nhocluatinh	5463455	Thien Mon Kim Lenh	2	1	30370	20
2019_09_26 09:13:25	nhocluatinh	5463455	Non Thien Ha Vo Song	0	101	30207	1
2019_09_26 09:13:25	nhocluatinh	5463455	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_26 09:13:25	nhocluatinh	5463455	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_26 09:13:25	nhocluatinh	5463455	Quan Cong Vinh Du	2	1	30642	1
2019_09_26 09:13:25	jjtjaa1	564485	Non Thien Ha Vo Song	0	101	30207	1
2019_09_26 09:13:25	jjtjaa1	564485	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_26 09:13:25	jjtjaa1	564485	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_26 09:13:25	jjtjaa1	564485	Thien Dia Gioi	0	102	30038	1
2019_09_26 09:13:25	jjtjaa1	564485	Nhat Nguyet Gioi	0	102	30037	1
2019_09_26 09:13:25	juffx159	5Déc§aT×nh	Xu	2	1	30230	1000
2019_09_26 09:13:25	juffx159	5Déc§aT×nh	Non Thien Ha Vo Song	0	101	30207	1
2019_09_26 09:13:25	juffx159	5Déc§aT×nh	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_26 09:13:25	juffx159	5Déc§aT×nh	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_26 09:13:25	tranchuong	5xBaDao	Tui Hat Giong	2	1	30087	1
2019_09_26 09:13:25	bestbun3	68ikho®å	Linh Do Mao	0	103	30235	1
2019_09_26 09:13:25	bestbun3	68ikho®å	Tay Cam Thach 4	2	1	30524	890
2019_09_26 09:13:25	bestbun3	68ikho®å	Luyen Lo Thach 4	2	1	30530	535
2019_09_26 09:13:25	bestbun1	68iXvacHôtSml	Non Thien Ha Vo Song	0	101	30207	1
2019_09_26 09:13:25	bestbun1	68iXvacHôtSml	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_26 09:13:25	bestbun1	68iXvacHôtSml	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_26 09:13:25	bestbun1	68iXvacHôtSml	Huyet Trich Thach 6	2	22	106	190
2019_09_26 09:13:25	bestbun1	68iXvacHôtSml	Ho Phach Thach 6	2	22	306	188
2019_09_26 09:13:25	bestbun1	68iXvacHôtSml	Nguyet Bach Thach 6	2	22	206	162
2019_09_26 09:13:25	bestbun1	68iXvacHôtSml	Hac Dieu Thach 6	2	22	406	197
2019_09_26 09:13:25	bestbun1	68iXvacHôtSml	Thien Dia Gioi	0	102	30038	1
2019_09_26 09:13:25	bestbun1	68iXvacHôtSml	Nhat Nguyet Gioi	0	102	30037	1
2019_09_26 09:13:25	bestbun1	68iXvacHôtSml	Linh Do Gioi Trai	0	102	30221	2
2019_09_26 09:13:25	bestbun1	68iXvacHôtSml	Linh Do Gioi Phai	0	102	30222	2
2019_09_26 09:13:25	bestbun1	68iXvacHôtSml	Linh Do Mao	0	103	30235	2
2019_09_26 09:13:25	bestbun1	68iXvacHôtSml	Linh Do Y 1	0	100	30235	4
2019_09_26 09:13:25	bestbun1	68iXvacHôtSml	Linh Do Trang 1	0	101	30235	2
2019_09_26 09:13:25	volam2	85GapLai	Linh Do Gioi Trai	0	102	30221	1
2019_09_26 09:13:25	volam2	85GapLai	Linh Do Gioi Phai	0	102	30222	1
2019_09_26 09:13:25	grizzlyxfrv1	891232332	Tay Cam Thach 4	2	1	30524	100
2019_09_26 09:13:25	grizzlyxfrv1	891232332	Luyen Lo Thach 4	2	1	30530	100
2019_09_26 09:13:25	levantinh123	8ConGµCon	Hac Dieu Thach 4	2	22	404	100
2019_09_26 09:13:25	ntd9595	Abramovic	Tay Cam Thach 4	2	1	30524	100
2019_09_26 09:13:25	ntd9595	Abramovic	Luyen Lo Thach 4	2	1	30530	100
2019_09_26 09:13:25	kunthuyen02	adadasdsad	Non Thien Ha Vo Song	0	101	30207	1
2019_09_26 09:13:25	kunthuyen02	adadasdsad	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_26 09:13:25	kunthuyen02	adadasdsad	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_26 09:13:25	kunthuyen02	adadasdsad	Thien Dia Gioi	0	102	30038	2
2019_09_26 09:13:25	kunthuyen02	adadasdsad	Nhat Nguyet Gioi	0	102	30037	2
2019_09_26 09:13:25	xuantuan66	ADxCSSieuMUP	Thien Dia Gioi	0	102	30038	1
2019_09_26 09:13:25	xuantuan66	ADxCSSieuMUP	Nhat Nguyet Gioi	0	102	30037	1
2019_09_26 09:13:25	xuantuan33	ADxTuÊnCiuTo	ChiÕn ThÇn hoµn	2	1	1005	1
2019_09_26 09:13:25	xuantuan33	ADxTuÊnCiuTo	Non Thien Ha Vo Song	0	101	30207	1
2019_09_26 09:13:25	xuantuan33	ADxTuÊnCiuTo	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_26 09:13:25	xuantuan33	ADxTuÊnCiuTo	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_26 09:13:25	xuantuan33	ADxTuÊnCiuTo	Thien Dia Gioi	0	102	30038	1
2019_09_26 09:13:25	xuantuan33	ADxTuÊnCiuTo	Nhat Nguyet Gioi	0	102	30037	1
2019_09_26 09:13:25	xuantuan33	ADxTuÊnSiuMóp	Non Thien Ha Vo Song	0	101	30207	1
2019_09_26 09:13:25	xuantuan33	ADxTuÊnSiuMóp	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_26 09:13:25	xuantuan33	ADxTuÊnSiuMóp	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_26 09:13:25	xuantuan33	ADxTuÊnSiuMóp	Thien Dia Gioi	0	102	30038	1
2019_09_26 09:13:25	xuantuan33	ADxTuÊnSiuMóp	Nhat Nguyet Gioi	0	102	30037	1
2019_09_26 09:13:25	xuantuan33	ADxTuÊnSiuMóp	Linh Do Gioi Trai	0	102	30221	2
2019_09_26 09:13:25	xuantuan33	ADxTuÊnSiuMóp	Linh Do Gioi Phai	0	102	30222	1
2019_09_26 09:13:25	xuantuan33	ADxTuÊnSiuMóp	Tay Cam Thach 4	2	1	30524	1076
2019_09_26 09:13:25	xuantuan33	ADxTuÊnSiuMóp	Luyen Lo Thach 4	2	1	30530	971
2019_09_26 09:13:25	tuigalam121	Ahahas	Non Thien Ha Vo Song	0	101	30207	1
2019_09_26 09:13:25	tuigalam121	Ahahas	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_26 09:13:25	tuigalam121	Ahahas	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_26 09:13:25	emkobiet	ahihihihihi	Non Thien Ha Vo Song	0	101	30207	1
2019_09_26 09:13:25	emkobiet	ahihihihihi	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_26 09:13:25	emkobiet	ahihihihihi	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_26 09:13:25	emkobiet	ahihihihihi	Thien Dia Gioi	0	102	30038	1
2019_09_26 09:13:25	emkobiet	ahihihihihi	Nhat Nguyet Gioi	0	102	30037	1
2019_09_26 09:13:25	thinhthao121	ahiithaobeo	Non Thien Ha Vo Song	0	101	30207	1
2019_09_26 09:13:25	thinhthao121	ahiithaobeo	Ao Thien Ha Vo Song	0	100	30207	2
2019_09_26 09:13:25	thinhthao121	ahiithaobeo	Quan Thien Ha Vo Son	0	103	30207	2
2019_09_26 09:13:25	yuhuli1	AliBaba	Linh Do Gioi Trai	0	102	30221	1
