StatTime	Account	Role	ItemName	G	D	P	Cnt
2019_09_28 21:21:32	saodung12	AEizNgÚßÈc	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	saodung	AEizTµnTho∏i	C©y b∏t nh∑ to	2	0	398	10
2019_09_28 21:21:32	saodung	AEizTµnTho∏i	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_28 21:21:32	saodung	AEizTµnTho∏i	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	saodung	AEizßÀpCh„z	C©y b∏t nh∑ nh·	2	0	504	9
2019_09_28 21:21:32	saodung	AEizßÀpCh„z	Tu Ch©n Y’u Quy’t	2	0	554	3
2019_09_28 21:21:32	saodung	AEizßÀpCh„z	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	caubai1986	AEzß´ngLµoNo1	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	lethanhduong1	akjbfjafa	C©y b∏t nh∑ to	2	0	398	4
2019_09_28 21:21:32	lethanhduong1	akjbfjafa	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_28 21:21:32	lethanhduong1	akjbfjafa	Tui Hat Giong	2	1	30087	1
2019_09_28 21:21:32	arenayb1	AlabasTa	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	bnl777	alo123	C©y b∏t nh∑ to	2	0	398	1
2019_09_28 21:21:32	bnl777	alo123	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_28 21:21:32	bnl777	alo123	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	bnl888	alo321	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_28 21:21:32	bnl888	alo321	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	anhtrong	AnhTrong	C©y b∏t nh∑ to	2	0	398	10
2019_09_28 21:21:32	anhtrong	AnhTrong	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_28 21:21:32	anhtrong	AnhTrong	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	nghiachaua2	AnXin2019	Tu Ch©n Y’u Quy’t	2	0	554	5
2019_09_28 21:21:32	dolozmon0	asdasd	C©y b∏t nh∑ to	2	0	398	10
2019_09_28 21:21:32	dolozmon0	asdasd	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_28 21:21:32	dolozmon0	asdasd	Tu Ch©n Y’u Quy’t	2	0	554	3
2019_09_28 21:21:32	dolozmon0	asdasd	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	dolozmon0	asdasd	Huyet Trich Thach 4	2	22	104	100
2019_09_28 21:21:32	dolozmon0	asdasd	Huyet Trich Thach 5	2	22	105	100
2019_09_28 21:21:32	dolozmon0	asdasd	Huyet Trich Thach 6	2	22	106	100
2019_09_28 21:21:32	dolozmon0	asdasd	Ho Phach Thach 4	2	22	304	100
2019_09_28 21:21:32	dolozmon0	asdasd	Ho Phach Thach 5	2	22	305	100
2019_09_28 21:21:32	dolozmon0	asdasd	Ho Phach Thach 6	2	22	306	100
2019_09_28 21:21:32	dolozmon0	asdasd	Nguyet Bach Thach 4	2	22	204	100
2019_09_28 21:21:32	dolozmon0	asdasd	Nguyet Bach Thach 5	2	22	205	100
2019_09_28 21:21:32	dolozmon0	asdasd	Nguyet Bach Thach 6	2	22	206	100
2019_09_28 21:21:32	dolozmon0	asdasd	Hac Dieu Thach 4	2	22	404	100
2019_09_28 21:21:32	dolozmon0	asdasd	Hac Dieu Thach 5	2	22	405	100
2019_09_28 21:21:32	dolozmon0	asdasd	Hac Dieu Thach 6	2	22	406	100
2019_09_28 21:21:32	mjkjmjkj4	asdasdsad	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	ohbiendi1	asdsa321	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	anhnam	ATieuPhu	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_28 21:21:32	anhnam	ATieuPhu	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	ethangkia19893	Axawswzs	C©y b∏t nh∑ to	2	0	398	7
2019_09_28 21:21:32	ethangkia19893	Axawswzs	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_28 21:21:32	ethangkia19893	Axawswzs	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	tieutamhn9x	B52BlackDragod	C©y b∏t nh∑ to	2	0	398	4
2019_09_28 21:21:32	tieutamhn9x	B52HoangDung	C©y b∏t nh∑ to	2	0	398	4
2019_09_28 21:21:32	tieutamhn9x	B52HoangDung	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_28 21:21:32	tieutamhn9x	B52HoangDung	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	tieutamhn9x	B52HoangDung	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	tieutamhn98	B52xBlackDraGon9	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	tieutamhn97	B52xWhiteDragon	C©y b∏t nh∑ to	2	0	398	10
2019_09_28 21:21:32	tieutamhn97	B52xWhiteDragon	Huyet Trich Thach 4	2	22	104	100
2019_09_28 21:21:32	tieutamhn97	B52xWhiteDragon	Huyet Trich Thach 5	2	22	105	100
2019_09_28 21:21:32	tieutamhn97	B52xWhiteDragon	Huyet Trich Thach 6	2	22	106	100
2019_09_28 21:21:32	tieutamhn97	B52xWhiteDragon	Ho Phach Thach 4	2	22	304	100
2019_09_28 21:21:32	tieutamhn97	B52xWhiteDragon	Ho Phach Thach 5	2	22	305	100
2019_09_28 21:21:32	tieutamhn97	B52xWhiteDragon	Ho Phach Thach 6	2	22	306	100
2019_09_28 21:21:32	tieutamhn97	B52xWhiteDragon	Nguyet Bach Thach 4	2	22	204	100
2019_09_28 21:21:32	tieutamhn97	B52xWhiteDragon	Nguyet Bach Thach 5	2	22	205	100
2019_09_28 21:21:32	tieutamhn97	B52xWhiteDragon	Nguyet Bach Thach 6	2	22	206	100
2019_09_28 21:21:32	tieutamhn97	B52xWhiteDragon	Hac Dieu Thach 4	2	22	404	100
2019_09_28 21:21:32	tieutamhn97	B52xWhiteDragon	Hac Dieu Thach 5	2	22	405	100
2019_09_28 21:21:32	tieutamhn97	B52xWhiteDragon	Hac Dieu Thach 6	2	22	406	100
2019_09_28 21:21:32	acctrang1997	BaByC«mBÊng	C©y b∏t nh∑ to	2	0	398	10
2019_09_28 21:21:32	acctrang1997	BaByC«mBÊng	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_28 21:21:32	acctrang1997	BaByC«mBÊng	Tu Ch©n Y’u Quy’t	2	0	554	39
2019_09_28 21:21:32	acctrang1997	BaByC«mBÊng	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	lvducht1	BanChanVang	C©y b∏t nh∑ to	2	0	398	6
2019_09_28 21:21:32	lvducht1	BanChanVang	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_28 21:21:32	lvducht1	BanChanVang	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	lvducht1	BanChanVang	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	xeomcongtu2	B„pVuCAve	C©y b∏t nh∑ to	2	0	398	4
2019_09_28 21:21:32	xeomcongtu2	B„pVuCAve	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_28 21:21:32	xeomcongtu2	B„pVuCAve	Tu Ch©n Y’u Quy’t	2	0	554	11
2019_09_28 21:21:32	xeomcongtu2	B„pVuCAve	Tui Hat Giong	2	1	30087	1
2019_09_28 21:21:32	namkislkey14	BeastNAm	Tu Ch©n Y’u Quy’t	2	0	554	11
2019_09_28 21:21:32	namkislkey14	BeastNAm	Huyet Trich Thach 4	2	22	104	100
2019_09_28 21:21:32	namkislkey14	BeastNAm	Huyet Trich Thach 5	2	22	105	100
2019_09_28 21:21:32	namkislkey14	BeastNAm	Huyet Trich Thach 6	2	22	106	100
2019_09_28 21:21:32	namkislkey14	BeastNAm	Ho Phach Thach 4	2	22	304	100
2019_09_28 21:21:32	namkislkey14	BeastNAm	Ho Phach Thach 5	2	22	305	100
2019_09_28 21:21:32	namkislkey14	BeastNAm	Ho Phach Thach 6	2	22	306	100
2019_09_28 21:21:32	namkislkey14	BeastNAm	Nguyet Bach Thach 4	2	22	204	100
2019_09_28 21:21:32	namkislkey14	BeastNAm	Nguyet Bach Thach 5	2	22	205	100
2019_09_28 21:21:32	namkislkey14	BeastNAm	Nguyet Bach Thach 6	2	22	206	100
2019_09_28 21:21:32	namkislkey14	BeastNAm	Hac Dieu Thach 4	2	22	404	100
2019_09_28 21:21:32	namkislkey14	BeastNAm	Hac Dieu Thach 5	2	22	405	100
2019_09_28 21:21:32	namkislkey14	BeastNAm	Hac Dieu Thach 6	2	22	406	100
2019_09_28 21:21:32	nobita	BeKhoe	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_28 21:21:32	ethangkia184	BemBem	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	ethangkia184	BemBem	Huyet Trich Thach 4	2	22	104	200
2019_09_28 21:21:32	ethangkia184	BemBem	Huyet Trich Thach 5	2	22	105	200
2019_09_28 21:21:32	ethangkia184	BemBem	Huyet Trich Thach 6	2	22	106	200
2019_09_28 21:21:32	ethangkia184	BemBem	Ho Phach Thach 4	2	22	304	200
2019_09_28 21:21:32	ethangkia184	BemBem	Ho Phach Thach 5	2	22	305	200
2019_09_28 21:21:32	ethangkia184	BemBem	Ho Phach Thach 6	2	22	306	200
2019_09_28 21:21:32	ethangkia184	BemBem	Nguyet Bach Thach 4	2	22	204	200
2019_09_28 21:21:32	ethangkia184	BemBem	Nguyet Bach Thach 5	2	22	205	200
2019_09_28 21:21:32	ethangkia184	BemBem	Nguyet Bach Thach 6	2	22	206	200
2019_09_28 21:21:32	ethangkia184	BemBem	Hac Dieu Thach 4	2	22	404	200
2019_09_28 21:21:32	ethangkia184	BemBem	Hac Dieu Thach 5	2	22	405	200
2019_09_28 21:21:32	ethangkia184	BemBem	Hac Dieu Thach 6	2	22	406	200
2019_09_28 21:21:32	ynhonnie33	Bhujjgg	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	thoidenho2	BÓß›tTaoßi	Tu Ch©n Y’u Quy’t	2	0	554	2
2019_09_28 21:21:32	thoidenho2	BÓß›tTaoßi	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	xeomcongtu89	BÛL´nCaVe	C©y b∏t nh∑ to	2	0	398	6
2019_09_28 21:21:32	xeomcongtu89	BÛL´nCaVe	Tu Ch©n Y’u Quy’t	2	0	554	49
2019_09_28 21:21:32	vonhuttan1999	BooHanCOk	Tu Ch©n Y’u Quy’t	2	0	554	3
2019_09_28 21:21:32	vonhuttan1999	BooHancook	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	clone3s	BÛtVi’tRaCh˜LOL	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	clone3s	BÛtVi’tRaCh˜LOL	Tui Hat Giong	2	1	30087	1
2019_09_28 21:21:32	bnl333	Broken1	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_28 21:21:32	bnl333	Broken1	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	bnl444	Broken12	C©y b∏t nh∑ to	2	0	398	2
2019_09_28 21:21:32	bnl444	Broken12	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_28 21:21:32	bnl444	Broken12	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	bnl999	Broken12321	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_28 21:21:32	bnl999	Broken12321	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	bnl666	Broken142	C©y b∏t nh∑ to	2	0	398	1
2019_09_28 21:21:32	bnl666	Broken142	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_28 21:21:32	bnl666	Broken142	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	nguyenkhang11234	BuffConCax	Tu Ch©n Y’u Quy’t	2	0	554	1
2019_09_28 21:21:32	nguyenkhang11234	BuffConCax	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	nholkbill1	BuffDao	C©y b∏t nh∑ to	2	0	398	4
2019_09_28 21:21:32	nholkbill1	BuffDao	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_28 21:21:32	nholkbill1	BuffDao	Tu Ch©n Y’u Quy’t	2	0	554	2
2019_09_28 21:21:32	nholkbill1	BuffDao	Tui Hat Giong	2	1	30087	1
2019_09_28 21:21:32	lvducht	Buffffffff	Tu Ch©n Y’u Quy’t	2	0	554	5
2019_09_28 21:21:32	lvducht	Buffffffff	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	nghiachaua1	bufffudd	Tu Ch©n Y’u Quy’t	2	0	554	5
2019_09_28 21:21:32	nghiachaua1	bufffudd	Huyet Trich Thach 4	2	22	104	100
2019_09_28 21:21:32	nghiachaua1	bufffudd	Huyet Trich Thach 5	2	22	105	100
2019_09_28 21:21:32	nghiachaua1	bufffudd	Huyet Trich Thach 6	2	22	106	100
2019_09_28 21:21:32	nghiachaua1	bufffudd	Ho Phach Thach 4	2	22	304	100
2019_09_28 21:21:32	nghiachaua1	bufffudd	Ho Phach Thach 5	2	22	305	100
2019_09_28 21:21:32	nghiachaua1	bufffudd	Ho Phach Thach 6	2	22	306	100
2019_09_28 21:21:32	nghiachaua1	bufffudd	Nguyet Bach Thach 4	2	22	204	100
2019_09_28 21:21:32	nghiachaua1	bufffudd	Nguyet Bach Thach 5	2	22	205	100
2019_09_28 21:21:32	nghiachaua1	bufffudd	Nguyet Bach Thach 6	2	22	206	100
2019_09_28 21:21:32	nghiachaua1	bufffudd	Hac Dieu Thach 4	2	22	404	100
2019_09_28 21:21:32	nghiachaua1	bufffudd	Hac Dieu Thach 5	2	22	405	100
2019_09_28 21:21:32	nghiachaua1	bufffudd	Hac Dieu Thach 6	2	22	406	100
2019_09_28 21:21:32	toolest3	BuffLumia	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	mjkjmjkj2	BUFFpRO	C©y b∏t nh∑ to	2	0	398	9
2019_09_28 21:21:32	mjkjmjkj2	BUFFpRO	C©y b∏t nh∑ nh·	2	0	504	11
2019_09_28 21:21:32	mjkjmjkj2	BUFFpRO	Tu Ch©n Y’u Quy’t	2	0	554	13
2019_09_28 21:21:32	mjkjmjkj2	BUFFpRO	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	nguyenkhang11234	BuffTutChym	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	yeuvocon1	BuffVaoChym	Tu Ch©n Y’u Quy’t	2	0	554	3
2019_09_28 21:21:32	yeuvocon1	BuffVaoChym	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	dong113	BufßuBai	C©y b∏t nh∑ nh·	2	0	504	4
2019_09_28 21:21:32	chochoimeo194	butxagachet	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	tuankien333hm	BxGauLuuManh	Tu Ch©n Y’u Quy’t	2	0	554	12
2019_09_28 21:21:32	mrsaiyuk69	BxGµHamSÛt	Tu Ch©n Y’u Quy’t	2	0	554	24
2019_09_28 21:21:32	dakmilno1	B´L“nh	C©y b∏t nh∑ to	2	0	398	10
2019_09_28 21:21:32	dakmilno1	B´L“nh	C©y b∏t nh∑ nh·	2	0	504	9
2019_09_28 21:21:32	dakmilno1	B´L“nh	Tu Ch©n Y’u Quy’t	2	0	554	2
2019_09_28 21:21:32	zhaduchanh	B≠ÌngTh◊Sao	Qu©n c´ng ch≠¨ng	2	1	9999	2
2019_09_28 21:21:32	zhaduchanh	B≠ÌngTh◊Sao	Qu©n C´ng ßπi	2	1	9998	2
2019_09_28 21:21:32	zhaduchanh	B≠ÌngTh◊Sao	Xu	2	1	30230	50
2019_09_28 21:21:32	chiton333	B∑oT∏p	C©y b∏t nh∑ nh·	2	0	504	6
2019_09_28 21:21:32	chiton333	B∑oT∏p	Bπch Kim HÂng Bao	2	1	30229	6
2019_09_28 21:21:32	chiton333	B∑oT∏p	Tui Hat Giong	2	1	30087	1
2019_09_28 21:21:32	chiton333	B∑oT∏p	Bach Kim Hong Bao	2	1	30228	2
2019_09_28 21:21:32	bobo1234	C0nCuToBu	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	langphe2	caijthenhi	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	langphe3	CanLam1CaiTen	C©y b∏t nh∑ to	2	0	398	7
2019_09_28 21:21:32	langphe3	CanLam1CaiTen	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	nguyenkhang1113	casd123as	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_28 21:21:32	nguyenkhang1113	casd123as	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	phongvuong5	CASJDAJSD	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	kkunghia2	cavechua	Tu Ch©n Y’u Quy’t	2	0	554	3
2019_09_28 21:21:32	nobita1	Cavexxx	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	langphe1	cayzinoi	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	huyco4	cdqwcqwcqwdqw	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_28 21:21:32	huyco4	cdqwcqwcqwdqw	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	huyco4	cdqwcqwcqwdqw	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	tranviet5	c…vzrag	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	thanhtru2k1	changame	C©y b∏t nh∑ to	2	0	398	4
2019_09_28 21:21:32	thanhtru2k1	changame	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_28 21:21:32	thanhtru2k1	changame	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	thanhtru2k1	changame	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	langphe4	ChanLamRoi4	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	vdb1102	Chi’nBinhTh–p	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_28 21:21:32	vdb1102	Chi’nBinhTh–p	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	gavangdeptrai4	chotta	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_28 21:21:32	gavangdeptrai4	chotta	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	emteo1992	chuoihat	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	teo1992	chuoitieu	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	balame2	Ckisds	Tu Ch©n Y’u Quy’t	2	0	554	1
2019_09_28 21:21:32	balame2	Ckisds	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	skyzno1	clone1	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_28 21:21:32	skyzno1	clone1	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	skyzno4	clone12	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_28 21:21:32	skyzno4	clone12	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	thai123	Clone123	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_28 21:21:32	thai123	Clone123	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	tungduong998	clone1234	C©y b∏t nh∑ to	2	0	398	1
2019_09_28 21:21:32	tungduong998	clone1234	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_28 21:21:32	tungduong998	clone1234	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	tungduong998	clone1234	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	tungduong1998	clone12345	C©y b∏t nh∑ to	2	0	398	1
2019_09_28 21:21:32	tungduong1998	clone12345	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_28 21:21:32	tungduong1998	clone12345	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	tungduong1998	clone12345	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	skyzno5	clone13	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_28 21:21:32	skyzno5	clone13	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	skyzno1	clone2	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_28 21:21:32	skyzno1	clone2	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	clone20	clone20	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_28 21:21:32	clone20	clone20	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	clone21	clone21	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_28 21:21:32	clone21	clone21	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	clone22	clone22	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_28 21:21:32	clone22	clone22	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	skyzno1	clone3	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_28 21:21:32	skyzno1	clone3	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	skyzno2	clone4	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_28 21:21:32	skyzno2	clone4	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	skyzno2	clone6	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_28 21:21:32	skyzno2	clone6	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	skyzno	clonne	Tu Ch©n Y’u Quy’t	2	0	554	3
2019_09_28 21:21:32	skyzno	clonne	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	skyzno4	clonne10	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_28 21:21:32	skyzno4	clonne10	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	skyzno4	clonne11	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_28 21:21:32	skyzno4	clonne11	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	skyzno5	clonne14	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_28 21:21:32	skyzno5	clonne14	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	skyzno5	clonne15	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_28 21:21:32	skyzno5	clonne15	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	skyzno2	clonne5	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_28 21:21:32	skyzno2	clonne5	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	skyzno3	clonne7	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_28 21:21:32	skyzno3	clonne7	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	skyzno3	clonne8	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_28 21:21:32	skyzno3	clonne8	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	skyzno3	clonne9	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_28 21:21:32	skyzno3	clonne9	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	kimtuyet2zz	colenzzz	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	thoidenho1	Coler1111	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	jx2vietchamcom2	ComPuTer	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_28 21:21:32	thoidenho1	CÙTÊT™nDuy	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	huyco5	cqwdwqdqw	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_28 21:21:32	huyco5	cqwdwqdqw	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	huyco5	cqwdwqdqw	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	huyco7	cqwqwdc	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_28 21:21:32	huyco7	cqwqwdc	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	huyco7	cqwqwdc	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	huyco2	cqwwqcqwd	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_28 21:21:32	huyco2	cqwwqcqwd	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	huyco2	cqwwqcqwd	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	cumnum9x	CumNum9x	C©y b∏t nh∑ to	2	0	398	6
2019_09_28 21:21:32	cumnum9x	CumNum9x	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_28 21:21:32	cumnum9x	CumNum9x	Huyet Trich Thach 4	2	22	104	100
2019_09_28 21:21:32	cumnum9x	CumNum9x	Huyet Trich Thach 5	2	22	105	100
2019_09_28 21:21:32	cumnum9x	CumNum9x	Huyet Trich Thach 6	2	22	106	100
2019_09_28 21:21:32	cumnum9x	CumNum9x	Ho Phach Thach 4	2	22	304	100
2019_09_28 21:21:32	cumnum9x	CumNum9x	Ho Phach Thach 5	2	22	305	100
2019_09_28 21:21:32	cumnum9x	CumNum9x	Ho Phach Thach 6	2	22	306	100
2019_09_28 21:21:32	cumnum9x	CumNum9x	Nguyet Bach Thach 4	2	22	204	100
2019_09_28 21:21:32	cumnum9x	CumNum9x	Nguyet Bach Thach 5	2	22	205	100
2019_09_28 21:21:32	cumnum9x	CumNum9x	Nguyet Bach Thach 6	2	22	206	100
2019_09_28 21:21:32	cumnum9x	CumNum9x	Hac Dieu Thach 4	2	22	404	100
2019_09_28 21:21:32	cumnum9x	CumNum9x	Hac Dieu Thach 5	2	22	405	100
2019_09_28 21:21:32	cumnum9x	CumNum9x	Hac Dieu Thach 6	2	22	406	100
2019_09_28 21:21:32	mackeno	CuongLong	C©y b∏t nh∑ to	2	0	398	10
2019_09_28 21:21:32	mackeno	CuongLong	C©y b∏t nh∑ nh·	2	0	504	9
2019_09_28 21:21:32	mackeno	CuongLong	Tu Ch©n Y’u Quy’t	2	0	554	8
2019_09_28 21:21:32	mackeno	CuongLong	Tui Hat Giong	2	1	30087	2
2019_09_28 21:21:32	dancaygame	Cuop1111	C©y b∏t nh∑ to	2	0	398	7
2019_09_28 21:21:32	dancaygame	Cuop1111	Tu Ch©n Y’u Quy’t	2	0	554	5
2019_09_28 21:21:32	dancaygame	Cuop1111	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	dancaygame2	Cuop111111	C©y b∏t nh∑ to	2	0	398	3
2019_09_28 21:21:32	dancaygame2	Cuop111111	Tu Ch©n Y’u Quy’t	2	0	554	5
2019_09_28 21:21:32	dancaygame2	Cuop111111	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	dancaygame2222	Cuop123	C©y b∏t nh∑ to	2	0	398	7
2019_09_28 21:21:32	dancaygame2222	Cuop123	Tu Ch©n Y’u Quy’t	2	0	554	5
2019_09_28 21:21:32	dancaygame2222	Cuop123	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	dancaygame2222	Cuop2222	C©y b∏t nh∑ to	2	0	398	8
2019_09_28 21:21:32	dancaygame2222	Cuop2222	Tu Ch©n Y’u Quy’t	2	0	554	5
2019_09_28 21:21:32	dancaygame2222	Cuop2222	Chi’n Th«n hoµn	2	1	1005	1
2019_09_28 21:21:32	dancaygame1	Cuop333333	C©y b∏t nh∑ to	2	0	398	5
