StatTime	Account	Role	ItemName	G	D	P	Cnt
2019_09_24 13:16:08	chaugiaky1	11111111111w	Tay Cam Thach 4	2	1	30524	74
2019_09_24 13:16:08	chaugiaky1	11111111111w	Luyen Lo Thach 4	2	1	30530	100
2019_09_24 13:16:08	cbbeo2	123123	Thien Dia Gioi	0	102	30038	1
2019_09_24 13:16:08	cbbeo2	123123	Nhat Nguyet Gioi	0	102	30037	1
2019_09_24 13:16:08	cbbeo2	123123	Linh Do Gioi Trai	0	102	30221	1
2019_09_24 13:16:08	cbbeo2	123123	Linh Do Gioi Phai	0	102	30222	1
2019_09_24 13:16:08	cbbeo2	123123	Tay Cam Thach 4	2	1	30524	100
2019_09_24 13:16:08	cbbeo2	123123	Luyen Lo Thach 4	2	1	30530	87
2019_09_24 13:16:08	chaugiaky4	1231231	Thien Dia Gioi	0	102	30038	1
2019_09_24 13:16:08	chaugiaky4	1231231	Nhat Nguyet Gioi	0	102	30037	1
2019_09_24 13:16:08	chaugiaky3	12312311	Thien Dia Gioi	0	102	30038	1
2019_09_24 13:16:08	chaugiaky3	12312311	Nhat Nguyet Gioi	0	102	30037	1
2019_09_24 13:16:08	chaugiaky3	12312311	Linh Do Y 1	0	100	30235	1
2019_09_24 13:16:08	bomtan1102	12312dhd	Non Thien Ha Vo Song	0	101	30207	2
2019_09_24 13:16:08	bomtan1102	12312dhd	Ao Thien Ha Vo Song	0	100	30207	2
2019_09_24 13:16:08	bomtan1102	12312dhd	Quan Thien Ha Vo Son	0	103	30207	2
2019_09_24 13:16:08	bomtan1102	12312dhd	Thien Dia Gioi	0	102	30038	1
2019_09_24 13:16:08	bomtan1102	12312dhd	Nhat Nguyet Gioi	0	102	30037	1
2019_09_24 13:16:08	bomtan1102	12312dhd	Linh Do Gioi Trai	0	102	30221	2
2019_09_24 13:16:08	bomtan1102	12312dhd	Linh Do Gioi Phai	0	102	30222	2
2019_09_24 13:16:08	bomtan1102	12312dhd	Linh Do Mao	0	103	30235	2
2019_09_24 13:16:08	bomtan1102	12312dhd	Linh Do Y 1	0	100	30235	2
2019_09_24 13:16:08	bomtan1102	12312dhd	Linh Do Trang 1	0	101	30235	2
2019_09_24 13:16:08	tamkien97	123ngoisao	Tay Cam Thach 4	2	1	30524	525
2019_09_24 13:16:08	tamkien97	123ngoisao	Luyen Lo Thach 4	2	1	30530	249
2019_09_24 13:16:08	thanhkhang111	123qwe123	Linh Do Gioi Trai	0	102	30221	1
2019_09_24 13:16:08	thanhkhang111	123qwe123	Linh Do Gioi Phai	0	102	30222	3
2019_09_24 13:16:08	thanhkhang111	123qwe123	Tay Cam Thach 4	2	1	30524	500
2019_09_24 13:16:08	thanhkhang111	123qwe123	Luyen Lo Thach 4	2	1	30530	500
2019_09_24 13:16:08	zlkhanglz150	123qwe123asd	Non Thien Ha Vo Song	0	101	30207	1
2019_09_24 13:16:08	zlkhanglz150	123qwe123asd	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_24 13:16:08	zlkhanglz150	123qwe123asd	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_24 13:16:08	zlkhanglz150	123qwe123asd	Huyet Trich Thach 4	2	22	104	100
2019_09_24 13:16:08	zlkhanglz150	123qwe123asd	Huyet Trich Thach 5	2	22	105	100
2019_09_24 13:16:08	zlkhanglz150	123qwe123asd	Huyet Trich Thach 6	2	22	106	100
2019_09_24 13:16:08	zlkhanglz150	123qwe123asd	Ho Phach Thach 4	2	22	304	100
2019_09_24 13:16:08	zlkhanglz150	123qwe123asd	Ho Phach Thach 5	2	22	305	98
2019_09_24 13:16:08	zlkhanglz150	123qwe123asd	Ho Phach Thach 6	2	22	306	93
2019_09_24 13:16:08	zlkhanglz150	123qwe123asd	Nguyet Bach Thach 4	2	22	204	100
2019_09_24 13:16:08	zlkhanglz150	123qwe123asd	Nguyet Bach Thach 5	2	22	205	100
2019_09_24 13:16:08	zlkhanglz150	123qwe123asd	Nguyet Bach Thach 6	2	22	206	100
2019_09_24 13:16:08	zlkhanglz150	123qwe123asd	Hac Dieu Thach 4	2	22	404	100
2019_09_24 13:16:08	zlkhanglz150	123qwe123asd	Hac Dieu Thach 5	2	22	405	100
2019_09_24 13:16:08	zlkhanglz150	123qwe123asd	Hac Dieu Thach 6	2	22	406	100
2019_09_24 13:16:08	zlkhanglz150	123qwe123asd	Thien Dia Gioi	0	102	30038	1
2019_09_24 13:16:08	zlkhanglz150	123qwe123asd	Nhat Nguyet Gioi	0	102	30037	1
2019_09_24 13:16:08	thienthien	1CuocQuyTien	Thien Dia Gioi	0	102	30038	1
2019_09_24 13:16:08	dongdubai	1C­ícLo¹nTöCung	Thien Cang Lenh	2	95	204	10
2019_09_24 13:16:08	dongdubai	1C­ícLo¹nTöCung	Thien Mon Kim Lenh	2	1	30370	10
2019_09_24 13:16:08	emtaboi2	1SótChetLun	Non Thien Ha Vo Song	0	101	30207	3
2019_09_24 13:16:08	emtaboi2	1SótChetLun	Ao Thien Ha Vo Song	0	100	30207	3
2019_09_24 13:16:08	emtaboi2	1SótChetLun	Quan Thien Ha Vo Son	0	103	30207	3
2019_09_24 13:16:08	xaydieu	1stSatTHuZz	Non Thien Ha Vo Song	0	101	30207	1
2019_09_24 13:16:08	xaydieu	1stSatTHuZz	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_24 13:16:08	xaydieu	1stSatTHuZz	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_24 13:16:08	xaydieu	1stSatTHuZz	Thien Dia Gioi	0	102	30038	1
2019_09_24 13:16:08	xaydieu	1stSatTHuZz	Nhat Nguyet Gioi	0	102	30037	1
2019_09_24 13:16:08	ducrovip255	1sutquytien	Non Thien Ha Vo Song	0	101	30207	1
2019_09_24 13:16:08	ducrovip255	1sutquytien	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_24 13:16:08	ducrovip255	1sutquytien	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_24 13:16:08	ducrovip255	1sutquytien	Tay Cam Thach 4	2	1	30524	100
2019_09_24 13:16:08	ducrovip255	1sutquytien	Luyen Lo Thach 4	2	1	30530	100
2019_09_24 13:16:08	chaugiaky2	2132111	Thien Dia Gioi	0	102	30038	1
2019_09_24 13:16:08	chaugiaky2	2132111	Nhat Nguyet Gioi	0	102	30037	1
2019_09_24 13:16:08	chaugiaky2	31212312	Thien Dia Gioi	0	102	30038	1
2019_09_24 13:16:08	chaugiaky2	31212312	Nhat Nguyet Gioi	0	102	30037	1
2019_09_24 13:16:08	chaugiaky2	31212312	Linh Do Gioi Trai	0	102	30221	1
2019_09_24 13:16:08	chaugiaky2	31212312	Linh Do Gioi Phai	0	102	30222	1
2019_09_24 13:16:08	chaugiaky2	31212312	Linh Do Y 4	0	100	30238	1
2019_09_24 13:16:08	queonhoc2	321312dsa	Huyet Trich Thach 4	2	22	104	100
2019_09_24 13:16:08	queonhoc2	321312dsa	Huyet Trich Thach 5	2	22	105	100
2019_09_24 13:16:08	queonhoc2	321312dsa	Huyet Trich Thach 6	2	22	106	100
2019_09_24 13:16:08	queonhoc2	321312dsa	Ho Phach Thach 4	2	22	304	100
2019_09_24 13:16:08	queonhoc2	321312dsa	Ho Phach Thach 5	2	22	305	100
2019_09_24 13:16:08	queonhoc2	321312dsa	Ho Phach Thach 6	2	22	306	100
2019_09_24 13:16:08	queonhoc2	321312dsa	Nguyet Bach Thach 4	2	22	204	100
2019_09_24 13:16:08	queonhoc2	321312dsa	Nguyet Bach Thach 5	2	22	205	100
2019_09_24 13:16:08	queonhoc2	321312dsa	Nguyet Bach Thach 6	2	22	206	100
2019_09_24 13:16:08	queonhoc2	321312dsa	Hac Dieu Thach 4	2	22	404	100
2019_09_24 13:16:08	queonhoc2	321312dsa	Hac Dieu Thach 5	2	22	405	100
2019_09_24 13:16:08	queonhoc2	321312dsa	Hac Dieu Thach 6	2	22	406	100
2019_09_24 13:16:08	queonhoc2	321312dsa	Thien Dia Gioi	0	102	30038	1
2019_09_24 13:16:08	queonhoc2	321312dsa	Nhat Nguyet Gioi	0	102	30037	1
2019_09_24 13:16:08	trangia	321321	Non Thien Ha Vo Song	0	101	30207	1
2019_09_24 13:16:08	trangia	321321	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_24 13:16:08	trangia	321321	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_24 13:16:08	queonhoc1	321321sada	Thien Dia Gioi	0	102	30038	1
2019_09_24 13:16:08	queonhoc1	321321sada	Nhat Nguyet Gioi	0	102	30037	1
2019_09_24 13:16:08	xxll201	321qwe	Huyet Trich Thach 4	2	22	104	100
2019_09_24 13:16:08	xxll201	321qwe	Huyet Trich Thach 5	2	22	105	100
2019_09_24 13:16:08	xxll201	321qwe	Huyet Trich Thach 6	2	22	106	88
2019_09_24 13:16:08	xxll201	321qwe	Ho Phach Thach 4	2	22	304	100
2019_09_24 13:16:08	xxll201	321qwe	Ho Phach Thach 5	2	22	305	97
2019_09_24 13:16:08	xxll201	321qwe	Ho Phach Thach 6	2	22	306	100
2019_09_24 13:16:08	xxll201	321qwe	Nguyet Bach Thach 4	2	22	204	100
2019_09_24 13:16:08	xxll201	321qwe	Nguyet Bach Thach 5	2	22	205	100
2019_09_24 13:16:08	xxll201	321qwe	Nguyet Bach Thach 6	2	22	206	97
2019_09_24 13:16:08	xxll201	321qwe	Hac Dieu Thach 4	2	22	404	100
2019_09_24 13:16:08	xxll201	321qwe	Hac Dieu Thach 5	2	22	405	100
2019_09_24 13:16:08	xxll201	321qwe	Hac Dieu Thach 6	2	22	406	100
2019_09_24 13:16:08	xxll201	321qwe	Thien Dia Gioi	0	102	30038	2
2019_09_24 13:16:08	xxll201	321qwe	Nhat Nguyet Gioi	0	102	30037	1
2019_09_24 13:16:08	xxll201	321qwe	Linh Do Gioi Trai	0	102	30221	1
2019_09_24 13:16:08	xxll201	321qwe	Linh Do Gioi Phai	0	102	30222	1
2019_09_24 13:16:08	xxll201	321qwe	Linh Do Y 2	0	100	30236	1
2019_09_24 13:16:08	xxll201	321qwe	Linh Do Trang 2	0	101	30236	1
2019_09_24 13:16:08	chaugiaky	343242342	Non Thien Ha Vo Song	0	101	30207	2
2019_09_24 13:16:08	chaugiaky	343242342	Ao Thien Ha Vo Song	0	100	30207	2
2019_09_24 13:16:08	chaugiaky	343242342	Quan Thien Ha Vo Son	0	103	30207	2
2019_09_24 13:16:08	chaugiaky	343242342	Thien Dia Gioi	0	102	30038	1
2019_09_24 13:16:08	chaugiaky	343242342	Nhat Nguyet Gioi	0	102	30037	1
2019_09_24 13:16:08	quangvuha90	45345345	Non Thien Ha Vo Song	0	101	30207	1
2019_09_24 13:16:08	quangvuha90	45345345	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_24 13:16:08	quangvuha90	45345345	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_24 13:16:08	quangvuha90	45345345	Thien Dia Gioi	0	102	30038	1
2019_09_24 13:16:08	quangvuha90	45345345	Nhat Nguyet Gioi	0	102	30037	1
2019_09_24 13:16:08	jjtjaa1	564485	Non Thien Ha Vo Song	0	101	30207	1
2019_09_24 13:16:08	jjtjaa1	564485	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_24 13:16:08	jjtjaa1	564485	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_24 13:16:08	jjtjaa1	564485	Thien Dia Gioi	0	102	30038	1
2019_09_24 13:16:08	jjtjaa1	564485	Nhat Nguyet Gioi	0	102	30037	1
2019_09_24 13:16:08	juffx159	5Déc§aT×nh	Xu	2	1	30230	1000
2019_09_24 13:16:08	juffx159	5Déc§aT×nh	Non Thien Ha Vo Song	0	101	30207	1
2019_09_24 13:16:08	juffx159	5Déc§aT×nh	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_24 13:16:08	juffx159	5Déc§aT×nh	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_24 13:16:08	bestbun3	68ikho®å	Linh Do Mao	0	103	30235	1
2019_09_24 13:16:08	bestbun3	68ikho®å	Tay Cam Thach 4	2	1	30524	890
2019_09_24 13:16:08	bestbun3	68ikho®å	Luyen Lo Thach 4	2	1	30530	535
2019_09_24 13:16:08	bestbun1	68iXvacHôtSml	Non Thien Ha Vo Song	0	101	30207	1
2019_09_24 13:16:08	bestbun1	68iXvacHôtSml	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_24 13:16:08	bestbun1	68iXvacHôtSml	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_24 13:16:08	bestbun1	68iXvacHôtSml	Huyet Trich Thach 6	2	22	106	190
2019_09_24 13:16:08	bestbun1	68iXvacHôtSml	Ho Phach Thach 6	2	22	306	188
2019_09_24 13:16:08	bestbun1	68iXvacHôtSml	Nguyet Bach Thach 6	2	22	206	162
2019_09_24 13:16:08	bestbun1	68iXvacHôtSml	Hac Dieu Thach 6	2	22	406	197
2019_09_24 13:16:08	bestbun1	68iXvacHôtSml	Thien Dia Gioi	0	102	30038	1
2019_09_24 13:16:08	bestbun1	68iXvacHôtSml	Nhat Nguyet Gioi	0	102	30037	1
2019_09_24 13:16:08	bestbun1	68iXvacHôtSml	Linh Do Gioi Trai	0	102	30221	2
2019_09_24 13:16:08	bestbun1	68iXvacHôtSml	Linh Do Gioi Phai	0	102	30222	2
2019_09_24 13:16:08	bestbun1	68iXvacHôtSml	Linh Do Mao	0	103	30235	2
2019_09_24 13:16:08	bestbun1	68iXvacHôtSml	Linh Do Y 1	0	100	30235	4
2019_09_24 13:16:08	bestbun1	68iXvacHôtSml	Linh Do Trang 1	0	101	30235	2
2019_09_24 13:16:08	volam2	85GapLai	Linh Do Gioi Trai	0	102	30221	1
2019_09_24 13:16:08	volam2	85GapLai	Linh Do Gioi Phai	0	102	30222	1
2019_09_24 13:16:08	kunthuyen02	adadasdsad	Non Thien Ha Vo Song	0	101	30207	1
2019_09_24 13:16:08	kunthuyen02	adadasdsad	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_24 13:16:08	kunthuyen02	adadasdsad	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_24 13:16:08	kunthuyen02	adadasdsad	Thien Dia Gioi	0	102	30038	2
2019_09_24 13:16:08	kunthuyen02	adadasdsad	Nhat Nguyet Gioi	0	102	30037	2
2019_09_24 13:16:08	xuantuan66	ADxCSSieuMUP	Thien Dia Gioi	0	102	30038	1
2019_09_24 13:16:08	xuantuan66	ADxCSSieuMUP	Nhat Nguyet Gioi	0	102	30037	1
2019_09_24 13:16:08	xuantuan33	ADxTuÊnCiuTo	ChiÕn ThÇn hoµn	2	1	1005	1
2019_09_24 13:16:08	xuantuan33	ADxTuÊnCiuTo	Non Thien Ha Vo Song	0	101	30207	1
2019_09_24 13:16:08	xuantuan33	ADxTuÊnCiuTo	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_24 13:16:08	xuantuan33	ADxTuÊnCiuTo	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_24 13:16:08	xuantuan33	ADxTuÊnCiuTo	Thien Dia Gioi	0	102	30038	1
2019_09_24 13:16:08	xuantuan33	ADxTuÊnCiuTo	Nhat Nguyet Gioi	0	102	30037	1
2019_09_24 13:16:08	xuantuan33	ADxTuÊnSiuMóp	Non Thien Ha Vo Song	0	101	30207	1
2019_09_24 13:16:08	xuantuan33	ADxTuÊnSiuMóp	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_24 13:16:08	xuantuan33	ADxTuÊnSiuMóp	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_24 13:16:08	xuantuan33	ADxTuÊnSiuMóp	Thien Dia Gioi	0	102	30038	1
2019_09_24 13:16:08	xuantuan33	ADxTuÊnSiuMóp	Nhat Nguyet Gioi	0	102	30037	1
2019_09_24 13:16:08	xuantuan33	ADxTuÊnSiuMóp	Linh Do Gioi Trai	0	102	30221	2
2019_09_24 13:16:08	xuantuan33	ADxTuÊnSiuMóp	Linh Do Gioi Phai	0	102	30222	1
2019_09_24 13:16:08	xuantuan33	ADxTuÊnSiuMóp	Tay Cam Thach 4	2	1	30524	1076
2019_09_24 13:16:08	xuantuan33	ADxTuÊnSiuMóp	Luyen Lo Thach 4	2	1	30530	971
2019_09_24 13:16:08	tuigalam121	Ahahas	Non Thien Ha Vo Song	0	101	30207	1
2019_09_24 13:16:08	tuigalam121	Ahahas	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_24 13:16:08	tuigalam121	Ahahas	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_24 13:16:08	emkobiet	ahihihihihi	Non Thien Ha Vo Song	0	101	30207	1
2019_09_24 13:16:08	emkobiet	ahihihihihi	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_24 13:16:08	emkobiet	ahihihihihi	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_24 13:16:08	emkobiet	ahihihihihi	Thien Dia Gioi	0	102	30038	1
2019_09_24 13:16:08	emkobiet	ahihihihihi	Nhat Nguyet Gioi	0	102	30037	1
2019_09_24 13:16:08	thinhthao121	ahiithaobeo	Non Thien Ha Vo Song	0	101	30207	1
2019_09_24 13:16:08	thinhthao121	ahiithaobeo	Ao Thien Ha Vo Song	0	100	30207	2
2019_09_24 13:16:08	thinhthao121	ahiithaobeo	Quan Thien Ha Vo Son	0	103	30207	2
2019_09_24 13:16:08	hoplp146	alibabs	Non Thien Ha Vo Song	0	101	30207	1
2019_09_24 13:16:08	hoplp146	alibabs	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_24 13:16:08	hoplp146	alibabs	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_24 13:16:08	hoplp146	alibabs	Thien Dia Gioi	0	102	30038	1
2019_09_24 13:16:08	hoplp146	alibabs	Nhat Nguyet Gioi	0	102	30037	1
2019_09_24 13:16:08	hoplp146	alibabs	Linh Do Gioi Trai	0	102	30221	2
2019_09_24 13:16:08	hoplp146	alibabs	Linh Do Gioi Phai	0	102	30222	2
2019_09_24 13:16:08	cbbeo1	Aloalo123	Non Thien Ha Vo Song	0	101	30207	4
2019_09_24 13:16:08	cbbeo1	Aloalo123	Ao Thien Ha Vo Song	0	100	30207	2
2019_09_24 13:16:08	cbbeo1	Aloalo123	Quan Thien Ha Vo Son	0	103	30207	2
2019_09_24 13:16:08	cbbeo1	Aloalo123	Thien Dia Gioi	0	102	30038	1
2019_09_24 13:16:08	cbbeo1	Aloalo123	Nhat Nguyet Gioi	0	102	30037	1
2019_09_24 13:16:08	cbbeo1	Aloalo123	Linh Do Gioi Trai	0	102	30221	1
2019_09_24 13:16:08	cbbeo1	Aloalo123	Linh Do Gioi Phai	0	102	30222	1
2019_09_24 13:16:08	minhcusut2019	AnhDaTroLai	Non Thien Ha Vo Song	0	101	30207	3
2019_09_24 13:16:08	minhcusut2019	AnhDaTroLai	Ao Thien Ha Vo Song	0	100	30207	2
2019_09_24 13:16:08	minhcusut2019	AnhDaTroLai	Quan Thien Ha Vo Son	0	103	30207	5
2019_09_24 13:16:08	minhcusut2019	AnhDaTroLai	Thien Dia Gioi	0	102	30038	1
2019_09_24 13:16:08	minhcusut2019	AnhDaTroLai	Nhat Nguyet Gioi	0	102	30037	1
2019_09_24 13:16:08	minhcusut2019	AnhDaTroLai	Linh Do Gioi Trai	0	102	30221	1
2019_09_24 13:16:08	minhcusut2019	AnhDaTroLai	Linh Do Gioi Phai	0	102	30222	1
2019_09_24 13:16:08	43017lam	AnhHïngX¹§iªu	Non Thien Ha Vo Song	0	101	30207	3
2019_09_24 13:16:08	43017lam	AnhHïngX¹§iªu	Ao Thien Ha Vo Song	0	100	30207	2
2019_09_24 13:16:08	43017lam	AnhHïngX¹§iªu	Quan Thien Ha Vo Son	0	103	30207	3
2019_09_24 13:16:08	43017lam	AnhHïngX¹§iªu	Thien Dia Gioi	0	102	30038	1
2019_09_24 13:16:08	43017lam	AnhHïngX¹§iªu	Nhat Nguyet Gioi	0	102	30037	1
2019_09_24 13:16:08	43017lam	AnhHïngX¹§iªu	Linh Do Gioi Trai	0	102	30221	2
2019_09_24 13:16:08	43017lam	AnhHïngX¹§iªu	Linh Do Gioi Phai	0	102	30222	1
2019_09_24 13:16:08	43017lam	AnhHïngX¹§iªu	Linh Do Mao	0	103	30235	3
2019_09_24 13:16:08	43017lam	AnhHïngX¹§iªu	Linh Do Trang 1	0	101	30235	2
2019_09_24 13:16:08	emtaboi1	AnhKhoa	Non Thien Ha Vo Song	0	101	30207	1
2019_09_24 13:16:08	emtaboi1	AnhKhoa	Ao Thien Ha Vo Song	0	100	30207	2
2019_09_24 13:16:08	emtaboi1	AnhKhoa	Quan Thien Ha Vo Son	0	103	30207	2
2019_09_24 13:16:08	emtaboi1	AnhKhoa	Trung Ngau Nhien	2	1	30218	1
2019_09_24 13:16:08	emtaboi1	AnhKhoa	Hac Dieu Thach 6	2	22	406	1
2019_09_24 13:16:08	emtaboi1	AnhKhoa	Thien Dia Gioi	0	102	30038	2
2019_09_24 13:16:08	emtaboi1	AnhKhoa	Nhat Nguyet Gioi	0	102	30037	2
2019_09_24 13:16:08	emtaboi1	AnhKhoa	Tay Cam Thach 4	2	1	30524	100
2019_09_24 13:16:08	emtaboi1	AnhKhoa	Luyen Lo Thach 4	2	1	30530	100
2019_09_24 13:16:08	queonhoc4	anhkkk	Huyet Trich Thach 4	2	22	104	100
2019_09_24 13:16:08	queonhoc4	anhkkk	Huyet Trich Thach 5	2	22	105	100
2019_09_24 13:16:08	queonhoc4	anhkkk	Huyet Trich Thach 6	2	22	106	100
2019_09_24 13:16:08	queonhoc4	anhkkk	Ho Phach Thach 4	2	22	304	100
2019_09_24 13:16:08	queonhoc4	anhkkk	Ho Phach Thach 5	2	22	305	100
2019_09_24 13:16:08	queonhoc4	anhkkk	Ho Phach Thach 6	2	22	306	94
2019_09_24 13:16:08	queonhoc4	anhkkk	Nguyet Bach Thach 4	2	22	204	100
2019_09_24 13:16:08	queonhoc4	anhkkk	Nguyet Bach Thach 5	2	22	205	100
2019_09_24 13:16:08	queonhoc4	anhkkk	Nguyet Bach Thach 6	2	22	206	100
2019_09_24 13:16:08	queonhoc4	anhkkk	Hac Dieu Thach 4	2	22	404	100
2019_09_24 13:16:08	queonhoc4	anhkkk	Hac Dieu Thach 5	2	22	405	100
2019_09_24 13:16:08	queonhoc4	anhkkk	Hac Dieu Thach 6	2	22	406	100
2019_09_24 13:16:08	19001560	AnhLaoLamSon	Non Thien Ha Vo Song	0	101	30207	1
2019_09_24 13:16:08	19001560	AnhLaoLamSon	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_24 13:16:08	19001560	AnhLaoLamSon	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_24 13:16:08	19001560	AnhLaoLamSon	Huyet Trich Thach 4	2	22	104	100
2019_09_24 13:16:08	19001560	AnhLaoLamSon	Huyet Trich Thach 5	2	22	105	100
2019_09_24 13:16:08	19001560	AnhLaoLamSon	Huyet Trich Thach 6	2	22	106	100
2019_09_24 13:16:08	19001560	AnhLaoLamSon	Ho Phach Thach 4	2	22	304	100
2019_09_24 13:16:08	19001560	AnhLaoLamSon	Ho Phach Thach 5	2	22	305	100
2019_09_24 13:16:08	19001560	AnhLaoLamSon	Ho Phach Thach 6	2	22	306	100
2019_09_24 13:16:08	19001560	AnhLaoLamSon	Nguyet Bach Thach 4	2	22	204	100
