StatTime	Account	Role	ItemName	G	D	P	Cnt
2019_09_17 22:55:08	test20082008	i37GaiNghanh	Nguyet Bach Thach 6	2	22	206	100
2019_09_17 22:55:08	test20082008	i37GaiNghanh	Hac Dieu Thach 4	2	22	404	100
2019_09_17 22:55:08	test20082008	i37GaiNghanh	Hac Dieu Thach 5	2	22	405	100
2019_09_17 22:55:08	test20082008	i37GaiNghanh	Hac Dieu Thach 6	2	22	406	100
2019_09_17 22:55:08	test20082008	i37GaiNghanh	Thien Dia Gioi	0	102	30038	1
2019_09_17 22:55:08	test20082008	i37GaiNghanh	Nhat Nguyet Gioi	0	102	30037	1
2019_09_17 22:55:08	tungthuc1980	i67iAGiTomKk	Linh Do Gioi Trai	0	102	30221	1
2019_09_17 22:55:08	tungthuc1980	i67iAGiTomKk	Linh Do Gioi Phai	0	102	30222	2
2019_09_17 22:55:08	tungthuc1980	i67iAGiTomKk	Linh Do Mao	0	103	30235	3
2019_09_17 22:55:08	tungthuc1980	i67iAGiTomKk	Linh Do Y 1	0	100	30235	3
2019_09_17 22:55:08	tungthuc1980	i67iAGiTomKk	Linh Do Trang 1	0	101	30235	1
2019_09_17 22:55:08	tungthuc1980	i67iAGiTomKk	Quan Cong Vinh Du	2	1	30642	1
2019_09_17 22:55:08	minhanh200201	iAExGaoSilver	Xu	2	1	30230	700
2019_09_17 22:55:08	minhanh200201	iAExGaoSilver	Thien Cang Lenh	2	95	204	16
2019_09_17 22:55:08	minhanh200201	iAExGaoSilver	Thien Mon Kim Lenh	2	1	30370	13
2019_09_17 22:55:08	minhanh200201	iAExGaoSilver	Cuong Hoa Quyen 12	2	1	30424	20
2019_09_17 22:55:08	minhanh200201	iAExGaoSilver	Cuong Hoa Quyen 13	2	1	30425	20
2019_09_17 22:55:08	minhanh200201	iAExGaoSilver	Cuong Hoa Quyen 14	2	1	30426	20
2019_09_17 22:55:08	minhanh200201	iAExGaoSilver	Cuong Hoa Quyen 15	2	1	30427	20
2019_09_17 22:55:08	minhanh200201	iAExGaoSilver	Thien Dia Gioi	0	102	30038	1
2019_09_17 22:55:08	minhanh200201	iAExGaoSilver	Nhat Nguyet Gioi	0	102	30037	1
2019_09_17 22:55:08	vola0912	iBKVz1102	Thien Dia Gioi	0	102	30038	1
2019_09_17 22:55:08	vola0912	iBKVz1102	Nhat Nguyet Gioi	0	102	30037	1
2019_09_17 22:55:08	khanhnam000	iBóLzDånDame	Thiªn Th¹ch Tinh Th¹	2	1	1009	349
2019_09_17 22:55:08	khanhnam000	iBóLzDånDame	Thien Cang Lenh	2	95	204	6
2019_09_17 22:55:08	khanhnam000	iBóLzDånDame	Thien Mon Kim Lenh	2	1	30370	3
2019_09_17 22:55:08	khanhnam000	iBóLzDånDame	Thien Dia Gioi	0	102	30038	1
2019_09_17 22:55:08	khanhnam000	iBóLzDånDame	Nhat Nguyet Gioi	0	102	30037	1
2019_09_17 22:55:08	khanhnam000	iBóLzDånDame	Linh Do Gioi Trai	0	102	30221	1
2019_09_17 22:55:08	khanhnam000	iBóLzDånDame	Linh Do Gioi Phai	0	102	30222	2
2019_09_17 22:55:08	khanhnam000	iBóLzDånDame	Linh Do Mao	0	103	30235	1
2019_09_17 22:55:08	khanhnam000	iBóLzDånDame	Linh Do Y 1	0	100	30235	1
2019_09_17 22:55:08	longksl199	IBSxIBS	Thien Cang Lenh	2	95	204	17
2019_09_17 22:55:08	longksl199	IBSxIBS	Thien Mon Kim Lenh	2	1	30370	22
2019_09_17 22:55:08	longksl199	IBSxIBS	Cuong Hoa Quyen 12	2	1	30424	10
2019_09_17 22:55:08	longksl199	IBSxIBS	Cuong Hoa Quyen 13	2	1	30425	10
2019_09_17 22:55:08	longksl199	IBSxIBS	Cuong Hoa Quyen 14	2	1	30426	10
2019_09_17 22:55:08	longksl199	IBSxIBS	Cuong Hoa Quyen 15	2	1	30427	10
2019_09_17 22:55:08	longksl199	IBSxIBS	Thien Dia Gioi	0	102	30038	1
2019_09_17 22:55:08	longksl199	IBSxIBS	Nhat Nguyet Gioi	0	102	30037	1
2019_09_17 22:55:08	qqqqqq	iBùChµB¸z	Cuong Hoa Quyen 12	2	1	30424	20
2019_09_17 22:55:08	qqqqqq	iBùChµB¸z	Cuong Hoa Quyen 13	2	1	30425	20
2019_09_17 22:55:08	qqqqqq	iBùChµB¸z	Cuong Hoa Quyen 14	2	1	30426	20
2019_09_17 22:55:08	qqqqqq	iBùChµB¸z	Cuong Hoa Quyen 15	2	1	30427	20
2019_09_17 22:55:08	qqqqqq	iBùChµB¸z	Huyet Trich Thach 4	2	22	104	100
2019_09_17 22:55:08	qqqqqq	iBùChµB¸z	Huyet Trich Thach 5	2	22	105	100
2019_09_17 22:55:08	qqqqqq	iBùChµB¸z	Huyet Trich Thach 6	2	22	106	100
2019_09_17 22:55:08	qqqqqq	iBùChµB¸z	Ho Phach Thach 4	2	22	304	100
2019_09_17 22:55:08	qqqqqq	iBùChµB¸z	Ho Phach Thach 5	2	22	305	100
2019_09_17 22:55:08	qqqqqq	iBùChµB¸z	Ho Phach Thach 6	2	22	306	100
2019_09_17 22:55:08	qqqqqq	iBùChµB¸z	Nguyet Bach Thach 4	2	22	204	100
2019_09_17 22:55:08	qqqqqq	iBùChµB¸z	Nguyet Bach Thach 5	2	22	205	100
2019_09_17 22:55:08	qqqqqq	iBùChµB¸z	Nguyet Bach Thach 6	2	22	206	100
2019_09_17 22:55:08	qqqqqq	iBùChµB¸z	Hac Dieu Thach 4	2	22	404	100
2019_09_17 22:55:08	qqqqqq	iBùChµB¸z	Hac Dieu Thach 5	2	22	405	100
2019_09_17 22:55:08	qqqqqq	iBùChµB¸z	Hac Dieu Thach 6	2	22	406	100
2019_09_17 22:55:08	qqqqqq	iBùChµB¸z	Thien Dia Gioi	0	102	30038	1
2019_09_17 22:55:08	qqqqqq	iBùChµB¸z	Nhat Nguyet Gioi	0	102	30037	1
2019_09_17 22:55:08	qqqqqq	iBùChµB¸z	Linh Do Gioi Trai	0	102	30221	1
2019_09_17 22:55:08	qqqqqq	iBùChµB¸z	Linh Do Gioi Phai	0	102	30222	1
2019_09_17 22:55:08	qqqqqq	iBùChµB¸z	Linh Do Mao	0	103	30235	1
2019_09_17 22:55:08	qqqqqq	iBùChµB¸z	Tay Cam Thach 4	2	1	30524	158
2019_09_17 22:55:08	qqqqqq	iBùChµB¸z	Luyen Lo Thach 4	2	1	30530	141
2019_09_17 22:55:08	qqqqqq	iBùChµB¸z	Quan Cong Vinh Du	2	1	30642	2
2019_09_17 22:55:08	singsing	iBugatti	Huyet Trich Thach 4	2	22	104	100
2019_09_17 22:55:08	singsing	iBugatti	Huyet Trich Thach 5	2	22	105	100
2019_09_17 22:55:08	singsing	iBugatti	Huyet Trich Thach 6	2	22	106	100
2019_09_17 22:55:08	singsing	iBugatti	Ho Phach Thach 4	2	22	304	100
2019_09_17 22:55:08	singsing	iBugatti	Ho Phach Thach 5	2	22	305	100
2019_09_17 22:55:08	singsing	iBugatti	Ho Phach Thach 6	2	22	306	100
2019_09_17 22:55:08	singsing	iBugatti	Nguyet Bach Thach 4	2	22	204	100
2019_09_17 22:55:08	singsing	iBugatti	Nguyet Bach Thach 5	2	22	205	100
2019_09_17 22:55:08	singsing	iBugatti	Nguyet Bach Thach 6	2	22	206	100
2019_09_17 22:55:08	singsing	iBugatti	Hac Dieu Thach 4	2	22	404	100
2019_09_17 22:55:08	singsing	iBugatti	Hac Dieu Thach 5	2	22	405	100
2019_09_17 22:55:08	singsing	iBugatti	Hac Dieu Thach 6	2	22	406	100
2019_09_17 22:55:08	sajnz01	iBusuzima	Linh Do Gioi Trai	0	102	30221	1
2019_09_17 22:55:08	sajnz01	iBusuzima	Linh Do Gioi Phai	0	102	30222	1
2019_09_17 22:55:08	sajnz01	iBusuzima	Linh Do Mao	0	103	30235	1
2019_09_17 22:55:08	sajnz01	iBusuzima	Linh Do Y 1	0	100	30235	1
2019_09_17 22:55:08	kyz140	iChóTiÓu	Thien Dia Gioi	0	102	30038	1
2019_09_17 22:55:08	kyz140	iChóTiÓu	Nhat Nguyet Gioi	0	102	30037	1
2019_09_17 22:55:08	fanwennanfwn	ICMByLun2x	Linh Do Gioi Trai	0	102	30221	1
2019_09_17 22:55:08	fanwennanfwn	ICMByLun2x	Linh Do Gioi Phai	0	102	30222	2
2019_09_17 22:55:08	fanwennanfwn	ICMByLun2x	Linh Do Mao	0	103	30235	1
2019_09_17 22:55:08	fanwennanfwn	ICMByLun2x	Linh Do Trang 1	0	101	30235	1
2019_09_17 22:55:08	quyen95	iCristianoRonald	Thiªn Th¹ch linh th¹	2	1	1068	1
2019_09_17 22:55:08	quyen95	iCristianoRonald	Thiªn Th¹ch Tinh Th¹	2	1	1009	164
2019_09_17 22:55:08	quyen95	iCristianoRonald	Cuong Hoa Quyen 12	2	1	30424	50
2019_09_17 22:55:08	quyen95	iCristianoRonald	Cuong Hoa Quyen 13	2	1	30425	53
2019_09_17 22:55:08	quyen95	iCristianoRonald	Cuong Hoa Quyen 14	2	1	30426	69
2019_09_17 22:55:08	quyen95	iCristianoRonald	Cuong Hoa Quyen 15	2	1	30427	59
2019_09_17 22:55:08	quyen95	iCristianoRonald	Linh Do Gioi Trai	0	102	30221	19
2019_09_17 22:55:08	quyen95	iCristianoRonald	Linh Do Gioi Phai	0	102	30222	22
2019_09_17 22:55:08	quyen95	iCristianoRonald	Linh Do Mao	0	103	30235	9
2019_09_17 22:55:08	quyen95	iCristianoRonald	Linh Do Y 1	0	100	30235	4
2019_09_17 22:55:08	quyen95	iCristianoRonald	Linh Do Trang 1	0	101	30235	4
2019_09_17 22:55:08	0866719462a2	iCzKhoaix98	Tu Ch©n YÕu QuyÕt	2	0	554	1
2019_09_17 22:55:08	0866719462a2	iCzKhoaix98	Linh Do Gioi Trai	0	102	30221	1
2019_09_17 22:55:08	0866719462a2	iCzKhoaix98	Linh Do Gioi Phai	0	102	30222	1
2019_09_17 22:55:08	0866719462a2	iCzKhoaix98	Linh Do Mao	0	103	30235	1
2019_09_17 22:55:08	0866719462a2	iCzKhoaix98	Linh Do Y 1	0	100	30235	1
2019_09_17 22:55:08	0866719462a2	iCzKhoaix98	Quan Cong Vinh Du	2	1	30642	4
2019_09_17 22:55:08	0866719462a	iCzKhoaixNMK	Quan Cong Vinh Du	2	1	30642	3
2019_09_17 22:55:08	0866719462a1	iCzKhoaixTYVT	Tu Ch©n YÕu QuyÕt	2	0	554	1
2019_09_17 22:55:08	0866719462a1	iCzKhoaixTYVT	Linh Do Gioi Trai	0	102	30221	1
2019_09_17 22:55:08	0866719462a1	iCzKhoaixTYVT	Linh Do Gioi Phai	0	102	30222	1
2019_09_17 22:55:08	0866719462a1	iCzKhoaixTYVT	Linh Do Y 4	0	100	30238	1
2019_09_17 22:55:08	0866719462a1	iCzKhoaixTYVT	Quan Cong Vinh Du	2	1	30642	4
2019_09_17 22:55:08	0866719462	iCzKhoaixxx	Thiªn Th¹ch linh th¹	2	1	1068	2
2019_09_17 22:55:08	0866719462	iCzKhoaixxx	Thien Cang Lenh	2	95	204	27
2019_09_17 22:55:08	0866719462	iCzKhoaixxx	Thien Mon Kim Lenh	2	1	30370	62
2019_09_17 22:55:08	0866719462	iCzKhoaixxx	Dai Dinh Hon	2	1	1113	2
2019_09_17 22:55:08	0866719462	iCzKhoaixxx	Thien Dia Gioi	0	102	30038	1
2019_09_17 22:55:08	0866719462	iCzKhoaixxx	Nhat Nguyet Gioi	0	102	30037	1
2019_09_17 22:55:08	0866719462	iCzKhoaixxx	Linh Do Gioi Trai	0	102	30221	1
2019_09_17 22:55:08	0866719462	iCzKhoaixxx	Linh Do Gioi Phai	0	102	30222	1
2019_09_17 22:55:08	0866719462	iCzKhoaixxx	Linh Do Mao	0	103	30235	1
2019_09_17 22:55:08	0866719462	iCzKhoaixxx	Linh Do Y 1	0	100	30235	1
2019_09_17 22:55:08	0866719462	iCzKhoaixxx	Luyen Lo Thach 4	2	1	30530	57
2019_09_17 22:55:08	0866719462	iCzKhoaixxx	Quan Cong Vinh Du	2	1	30642	1
2019_09_17 22:55:08	0866719462a3	iCzSaoGucci	Cuong Hoa Quyen 12	2	1	30424	10
2019_09_17 22:55:08	0866719462a3	iCzSaoGucci	Cuong Hoa Quyen 13	2	1	30425	10
2019_09_17 22:55:08	0866719462a3	iCzSaoGucci	Cuong Hoa Quyen 14	2	1	30426	10
2019_09_17 22:55:08	0866719462a3	iCzSaoGucci	Cuong Hoa Quyen 15	2	1	30427	10
2019_09_17 22:55:08	0866719462a3	iCzSaoGucci	Linh Do Gioi Trai	0	102	30221	1
2019_09_17 22:55:08	0866719462a3	iCzSaoGucci	Linh Do Gioi Phai	0	102	30222	1
2019_09_17 22:55:08	0866719462a3	iCzSaoGucci	Linh Do Mao	0	103	30235	1
2019_09_17 22:55:08	0866719462a3	iCzSaoGucci	Linh Do Y 1	0	100	30235	1
2019_09_17 22:55:08	0866719462a3	iCzSaoGucci	Quan Cong Vinh Du	2	1	30642	5
2019_09_17 22:55:08	quangtao	iC­íc§éngCµnKh«n	Xu	2	1	30230	427
2019_09_17 22:55:08	quangtao	iC­íc§éngCµnKh«n	Thien Cang Lenh	2	95	204	3
2019_09_17 22:55:08	quangtao	iC­íc§éngCµnKh«n	Thien Mon Kim Lenh	2	1	30370	32
2019_09_17 22:55:08	quangtao	iC­íc§éngCµnKh«n	Thien Dia Gioi	0	102	30038	1
2019_09_17 22:55:08	quangtao	iC­íc§éngCµnKh«n	Nhat Nguyet Gioi	0	102	30037	1
2019_09_17 22:55:08	quangtao	iC­íc§éngCµnKh«n	Linh Do Mao	0	103	30235	1
2019_09_17 22:55:08	quangtao	iC­íc§éngCµnKh«n	Linh Do Y 1	0	100	30235	1
2019_09_17 22:55:08	quangtao	iC­íc§éngCµnKh«n	Tay Cam Thach 4	2	1	30524	56
2019_09_17 22:55:08	quangtao	iC­íc§éngCµnKh«n	Luyen Lo Thach 4	2	1	30530	173
2019_09_17 22:55:08	conbol	iDCzThemyth	Linh Do Gioi Phai	0	102	30222	1
2019_09_17 22:55:08	cosu01	iDurexCosu	Linh Do Gioi Trai	0	102	30221	1
2019_09_17 22:55:08	cosu01	iDurexCosu	Linh Do Gioi Phai	0	102	30222	1
2019_09_17 22:55:08	cosu01	iDurexCosu	Linh Do Mao	0	103	30235	2
2019_09_17 22:55:08	durexdau1102	iDurexDau1102	Thien Cang Lenh	2	95	204	4
2019_09_17 22:55:08	durexdau1102	iDurexDau1102	Thien Mon Kim Lenh	2	1	30370	4
2019_09_17 22:55:08	durexdau1102	iDurexDau1102	Thien Dia Gioi	0	102	30038	1
2019_09_17 22:55:08	durexdau1102	iDurexDau1102	Nhat Nguyet Gioi	0	102	30037	1
2019_09_17 22:55:08	durexdau1102	iDurexDau1102	Linh Do Gioi Trai	0	102	30221	1
2019_09_17 22:55:08	durexdau1102	iDurexDau1102	Linh Do Gioi Phai	0	102	30222	1
2019_09_17 22:55:08	durexdau1102	iDurexDau1102	Linh Do Mao	0	103	30235	1
2019_09_17 22:55:08	durexdau1102	iDurexNho1102	Thien Dia Gioi	0	102	30038	1
2019_09_17 22:55:08	durexdau1102	iDurexNho1102	Nhat Nguyet Gioi	0	102	30037	1
2019_09_17 22:55:08	durexdau1102	iDurexNho1102	Linh Do Gioi Trai	0	102	30221	7
2019_09_17 22:55:08	durexdau1102	iDurexNho1102	Linh Do Gioi Phai	0	102	30222	7
2019_09_17 22:55:08	durexdau1102	iDurexNho1102	Linh Do Mao	0	103	30235	8
2019_09_17 22:55:08	durexdau1102	iDurexNho1102	Linh Do Y 1	0	100	30235	7
2019_09_17 22:55:08	durexdau1102	iDurexNho1102	Linh Do Trang 1	0	101	30235	8
2019_09_17 22:55:08	hieukaka02	iEmLaCave	Huyet Trich Thach 4	2	22	104	100
2019_09_17 22:55:08	hieukaka02	iEmLaCave	Huyet Trich Thach 5	2	22	105	100
2019_09_17 22:55:08	hieukaka02	iEmLaCave	Huyet Trich Thach 6	2	22	106	100
2019_09_17 22:55:08	hieukaka02	iEmLaCave	Ho Phach Thach 4	2	22	304	100
2019_09_17 22:55:08	hieukaka02	iEmLaCave	Ho Phach Thach 5	2	22	305	100
2019_09_17 22:55:08	hieukaka02	iEmLaCave	Ho Phach Thach 6	2	22	306	96
2019_09_17 22:55:08	hieukaka02	iEmLaCave	Nguyet Bach Thach 4	2	22	204	100
2019_09_17 22:55:08	hieukaka02	iEmLaCave	Nguyet Bach Thach 5	2	22	205	100
2019_09_17 22:55:08	hieukaka02	iEmLaCave	Nguyet Bach Thach 6	2	22	206	98
2019_09_17 22:55:08	hieukaka02	iEmLaCave	Hac Dieu Thach 4	2	22	404	100
2019_09_17 22:55:08	hieukaka02	iEmLaCave	Hac Dieu Thach 5	2	22	405	100
2019_09_17 22:55:08	hieukaka02	iEmLaCave	Hac Dieu Thach 6	2	22	406	100
2019_09_17 22:55:08	hieukaka02	iEmLaCave	Linh Do Mao	0	103	30235	1
2019_09_17 22:55:08	kcibpa	iF67zNhÝÝ§zaiOMG	Linh Do Gioi Trai	0	102	30221	1
2019_09_17 22:55:08	kcibpa	iF67zNhÝÝ§zaiOMG	Linh Do Mao	0	103	30235	1
2019_09_17 22:55:08	nammuller100	IgetaHiroe	Xu	2	1	30230	600
2019_09_17 22:55:08	nammuller100	IgetaHiroe	Huyet Trich Thach 4	2	22	104	100
2019_09_17 22:55:08	nammuller100	IgetaHiroe	Huyet Trich Thach 5	2	22	105	100
2019_09_17 22:55:08	nammuller100	IgetaHiroe	Huyet Trich Thach 6	2	22	106	100
2019_09_17 22:55:08	nammuller100	IgetaHiroe	Ho Phach Thach 4	2	22	304	100
2019_09_17 22:55:08	nammuller100	IgetaHiroe	Ho Phach Thach 5	2	22	305	100
2019_09_17 22:55:08	nammuller100	IgetaHiroe	Ho Phach Thach 6	2	22	306	100
2019_09_17 22:55:08	nammuller100	IgetaHiroe	Nguyet Bach Thach 4	2	22	204	100
2019_09_17 22:55:08	nammuller100	IgetaHiroe	Nguyet Bach Thach 5	2	22	205	100
2019_09_17 22:55:08	nammuller100	IgetaHiroe	Nguyet Bach Thach 6	2	22	206	100
2019_09_17 22:55:08	nammuller100	IgetaHiroe	Hac Dieu Thach 4	2	22	404	100
2019_09_17 22:55:08	nammuller100	IgetaHiroe	Hac Dieu Thach 5	2	22	405	100
2019_09_17 22:55:08	nammuller100	IgetaHiroe	Hac Dieu Thach 6	2	22	406	100
2019_09_17 22:55:08	nammuller100	IgetaHiroe	Thien Dia Gioi	0	102	30038	1
2019_09_17 22:55:08	nammuller100	IgetaHiroe	Nhat Nguyet Gioi	0	102	30037	1
2019_09_17 22:55:08	nammuller100	IgetaHiroe	Linh Do Gioi Trai	0	102	30221	1
2019_09_17 22:55:08	nammuller100	IgetaHiroe	Linh Do Gioi Phai	0	102	30222	1
2019_09_17 22:55:08	nammuller100	IgetaHiroe	Linh Do Mao	0	103	30235	1
2019_09_17 22:55:08	nammuller100	IgetaHiroe	Linh Do Y 1	0	100	30235	1
2019_09_17 22:55:08	nammuller100	IgetaHiroe	Linh Do Trang 1	0	101	30235	1
2019_09_17 22:55:08	nghia36	iHáaThÇn	Thien Dia Gioi	0	102	30038	1
2019_09_17 22:55:08	nghia36	iHáaThÇn	Nhat Nguyet Gioi	0	102	30037	1
2019_09_17 22:55:08	nghia36	iHáaThÇn	Linh Do Gioi Trai	0	102	30221	2
2019_09_17 22:55:08	nghia36	iHáaThÇn	Linh Do Gioi Phai	0	102	30222	1
2019_09_17 22:55:08	nghia36	iHáaThÇn	Linh Do Mao	0	103	30235	1
2019_09_17 22:55:08	nghia36	iHáaThÇn	Linh Do Trang 1	0	101	30235	1
2019_09_17 22:55:08	nghia36	iHáaThÇn	Quan Cong Vinh Du	2	1	30642	4
2019_09_17 22:55:08	vuhongminh1991	iHNxAniversary	Thien Dia Gioi	0	102	30038	1
2019_09_17 22:55:08	vuhongminh1991	iHNxAniversary	Nhat Nguyet Gioi	0	102	30037	1
2019_09_17 22:55:08	vuhongminh1993	iHNxiFalling	Thien Cang Lenh	2	95	204	9
2019_09_17 22:55:08	vuhongminh1993	iHNxiFalling	Thien Mon Kim Lenh	2	1	30370	9
2019_09_17 22:55:08	vuhongminh1993	iHNxiFalling	Huyet Trich Thach 4	2	22	104	100
2019_09_17 22:55:08	vuhongminh1993	iHNxiFalling	Huyet Trich Thach 5	2	22	105	100
2019_09_17 22:55:08	vuhongminh1993	iHNxiFalling	Huyet Trich Thach 6	2	22	106	100
2019_09_17 22:55:08	vuhongminh1993	iHNxiFalling	Ho Phach Thach 4	2	22	304	100
2019_09_17 22:55:08	vuhongminh1993	iHNxiFalling	Ho Phach Thach 5	2	22	305	100
2019_09_17 22:55:08	vuhongminh1993	iHNxiFalling	Ho Phach Thach 6	2	22	306	97
2019_09_17 22:55:08	vuhongminh1993	iHNxiFalling	Nguyet Bach Thach 4	2	22	204	100
2019_09_17 22:55:08	vuhongminh1993	iHNxiFalling	Nguyet Bach Thach 5	2	22	205	100
2019_09_17 22:55:08	vuhongminh1993	iHNxiFalling	Nguyet Bach Thach 6	2	22	206	100
2019_09_17 22:55:08	vuhongminh1993	iHNxiFalling	Hac Dieu Thach 4	2	22	404	100
2019_09_17 22:55:08	vuhongminh1993	iHNxiFalling	Hac Dieu Thach 5	2	22	405	100
2019_09_17 22:55:08	vuhongminh1993	iHNxiFalling	Hac Dieu Thach 6	2	22	406	100
2019_09_17 22:55:08	vuhongminh1993	iHNxiFalling	Thien Dia Gioi	0	102	30038	1
2019_09_17 22:55:08	vuhongminh1993	iHNxiFalling	Nhat Nguyet Gioi	0	102	30037	1
2019_09_17 22:55:08	vuhongminh1993	iHNxiFalling	Linh Do Trang 1	0	101	30235	1
2019_09_17 22:55:08	zlkhanglz152	iHNxKeDaTinh	Thien Cang Lenh	2	95	204	6
2019_09_17 22:55:08	zlkhanglz152	iHNxKeDaTinh	Thien Mon Kim Lenh	2	1	30370	3
2019_09_17 22:55:08	zlkhanglz152	iHNxKeDaTinh	Linh Do Gioi Trai	0	102	30221	3
2019_09_17 22:55:08	zlkhanglz152	iHNxKeDaTinh	Linh Do Gioi Phai	0	102	30222	1
2019_09_17 22:55:08	zlkhanglz152	iHNxKeDaTinh	Linh Do Mao	0	103	30235	3
2019_09_17 22:55:08	zlkhanglz151	iHNxKellyKelly	Thiªn Th¹ch Tinh Th¹	2	1	1009	12
2019_09_17 22:55:08	zlkhanglz151	iHNxKellyKelly	Thien Cang Lenh	2	95	204	14
2019_09_17 22:55:08	zlkhanglz151	iHNxKellyKelly	Thien Mon Kim Lenh	2	1	30370	14
2019_09_17 22:55:08	zlkhanglz151	iHNxKellyKelly	Cuong Hoa Quyen 12	2	1	30424	89
2019_09_17 22:55:08	zlkhanglz151	iHNxKellyKelly	Cuong Hoa Quyen 13	2	1	30425	83
2019_09_17 22:55:08	zlkhanglz151	iHNxKellyKelly	Cuong Hoa Quyen 14	2	1	30426	60
2019_09_17 22:55:08	zlkhanglz151	iHNxKellyKelly	Cuong Hoa Quyen 15	2	1	30427	100
2019_09_17 22:55:08	zlkhanglz150	iHNxMaCungMC	Thien Cang Lenh	2	95	204	34
2019_09_17 22:55:08	zlkhanglz150	iHNxMaCungMC	Thien Mon Kim Lenh	2	1	30370	25
2019_09_17 22:55:08	zlkhanglz150	iHNxMaCungMC	Linh Do Gioi Trai	0	102	30221	1
2019_09_17 22:55:08	zlkhanglz150	iHNxMaCungMC	Linh Do Gioi Phai	0	102	30222	1
2019_09_17 22:55:08	zlkhanglz150	iHNxMaCungMC	Linh Do Mao	0	103	30235	1
2019_09_17 22:55:08	vuhongminh1991	iHNxTháNgèc	Thien Dia Gioi	0	102	30038	1
2019_09_17 22:55:08	vuhongminh1991	iHNxTháNgèc	Nhat Nguyet Gioi	0	102	30037	1
2019_09_17 22:55:08	vuhongminh1991	iHNxTháNgèc	Linh Do Gioi Trai	0	102	30221	1
2019_09_17 22:55:08	vuhongminh1991	iHNxTháNgèc	Linh Do Gioi Phai	0	102	30222	1
2019_09_17 22:55:08	vuhongminh1991	iHNxTháNgèc	Linh Do Mao	0	103	30235	1
2019_09_17 22:55:08	vuhongminh1991	iHNxTháNgèc	Linh Do Y 1	0	100	30235	1
2019_09_17 22:55:08	vuhongminh1991	iHNxTháNgèc	Linh Do Trang 1	0	101	30235	1
2019_09_17 22:55:08	zlkhanglz155	iHNxThuyLinhNo1	Thien Cang Lenh	2	95	204	5
2019_09_17 22:55:08	zlkhanglz155	iHNxThuyLinhNo1	Thien Mon Kim Lenh	2	1	30370	5
2019_09_17 22:55:08	zlkhanglz155	iHNxThuyLinhNo1	Quan Cong Vinh Du	2	1	30642	2
2019_09_17 22:55:08	zlkhanglz153	iHNxTraiTraVinh	Thien Cang Lenh	2	95	204	5
2019_09_17 22:55:08	zlkhanglz153	iHNxTraiTraVinh	Thien Mon Kim Lenh	2	1	30370	19
2019_09_17 22:55:08	zlkhanglz153	iHNxTraiTraVinh	Quan Cong Vinh Du	2	1	30642	2
2019_09_17 22:55:08	iobaongoc	iHpAnhTraiMua	Thien Cang Lenh	2	95	204	6
2019_09_17 22:55:08	iobaongoc	iHpAnhTraiMua	Thien Mon Kim Lenh	2	1	30370	31
2019_09_17 22:55:08	iobaongoc	iHpAnhTraiMua	Thien Dia Gioi	0	102	30038	1
2019_09_17 22:55:08	iobaongoc	iHpAnhTraiMua	Nhat Nguyet Gioi	0	102	30037	1
2019_09_17 22:55:08	iobaongoc	iHpAnhTraiMua	Linh Do Mao	0	103	30235	1
2019_09_17 22:55:08	iobaongoc	iHpAnhTraiMua	Linh Do Y 1	0	100	30235	1
2019_09_17 22:55:08	iobaongoc	iHpAnhTraiMua	Tay Cam Thach 4	2	1	30524	40
2019_09_17 22:55:08	iobaongoc	iHpAnhTraiMua	Luyen Lo Thach 4	2	1	30530	134
2019_09_17 22:55:08	emteobmt1	iHpxGaTapBuffNo1	Qu©n c«ng ch­¬ng	2	1	9999	2
2019_09_17 22:55:08	emteobmt1	iHpxGaTapBuffNo1	Qu©n C«ng §¹i	2	1	9998	2
2019_09_17 22:55:08	emteobmt1	iHpxGaTapBuffNo1	Xu	2	1	30230	700
2019_09_17 22:55:08	emteobmt1	iHpxGaTapBuffNo1	Cuong Hoa Quyen 12	2	1	30424	10
2019_09_17 22:55:08	emteobmt1	iHpxGaTapBuffNo1	Cuong Hoa Quyen 13	2	1	30425	10
2019_09_17 22:55:08	emteobmt1	iHpxGaTapBuffNo1	Cuong Hoa Quyen 14	2	1	30426	10
2019_09_17 22:55:08	emteobmt1	iHpxGaTapBuffNo1	Cuong Hoa Quyen 15	2	1	30427	10
2019_09_17 22:55:08	emteobmt	iHpxMaCungNo1	§¹i Hång Bao Hoµng K	2	1	539	1
2019_09_17 22:55:08	emteobmt	iHpxMaCungNo1	Cuong Hoa Quyen 12	2	1	30424	299
2019_09_17 22:55:08	emteobmt	iHpxMaCungNo1	Cuong Hoa Quyen 13	2	1	30425	287
2019_09_17 22:55:08	emteobmt	iHpxMaCungNo1	Cuong Hoa Quyen 14	2	1	30426	272
2019_09_17 22:55:08	emteobmt	iHpxMaCungNo1	Cuong Hoa Quyen 15	2	1	30427	175
2019_09_17 22:55:08	emteobmt	iHpxMaCungNo1	Dai Dinh Hon	2	1	1113	3
2019_09_17 22:55:08	emteobmt	iHpxMaCungNo1	Thien Dia Gioi	0	102	30038	1
2019_09_17 22:55:08	emteobmt	iHpxMaCungNo1	Nhat Nguyet Gioi	0	102	30037	1
2019_09_17 22:55:08	sting1102	iHTxTuyÕtNhi	Thiªn Th¹ch linh th¹	2	1	1068	1
